mu_V_ratio,J_V_ratio,sigma
2.929292929292929060e+00,-2.878787878787878896e+00,1.664028437074939470e-01
2.979797979797979668e+00,-2.878787878787878896e+00,1.630062494104050075e-01
3.030303030303030276e+00,-2.878787878787878896e+00,1.594867007225457545e-01
3.080808080808080884e+00,-2.878787878787878896e+00,1.558816972974923221e-01
3.131313131313131048e+00,-2.878787878787878896e+00,1.522273900932784030e-01
3.181818181818181657e+00,-2.878787878787878896e+00,1.485570596566931634e-01
3.232323232323232265e+00,-2.878787878787878896e+00,1.449000772363190637e-01
3.282828282828282873e+00,-2.878787878787878896e+00,1.412813494149651461e-01
3.333333333333333481e+00,-2.878787878787878896e+00,1.377211815231239034e-01
3.383838383838383645e+00,-2.878787878787878896e+00,1.342354603346291586e-01
3.434343434343434254e+00,-2.878787878787878896e+00,1.308360489977926089e-01
3.484848484848484862e+00,-2.878787878787878896e+00,1.275312982532188777e-01
3.535353535353535470e+00,-2.878787878787878896e+00,1.243265984922762163e-01
3.585858585858585634e+00,-2.878787878787878896e+00,1.212249198422466895e-01
3.636363636363636243e+00,-2.878787878787878896e+00,1.182273077457640098e-01
3.686868686868686851e+00,-2.878787878787878896e+00,1.153333174252338250e-01
3.737373737373737459e+00,-2.878787878787878896e+00,1.125413818694885326e-01
3.787878787878787623e+00,-2.878787878787878896e+00,1.098491151461812032e-01
3.838383838383838231e+00,-2.878787878787878896e+00,1.072535568682935064e-01
3.888888888888888840e+00,-2.878787878787878896e+00,1.047513654695048368e-01
3.939393939393939448e+00,-2.878787878787878896e+00,1.023389683594698452e-01
3.989898989898989612e+00,-2.878787878787878896e+00,1.000126766262061651e-01
4.040404040404040664e+00,-2.878787878787878896e+00,9.776877113458089241e-02
4.090909090909090828e+00,-2.878787878787878896e+00,9.560356589635042590e-02
4.141414141414140992e+00,-2.878787878787878896e+00,9.351345361096635722e-02
4.191919191919192045e+00,-2.878787878787878896e+00,9.149493737825142858e-02
4.242424242424242209e+00,-2.878787878787878896e+00,8.954465179964138377e-02
4.292929292929293261e+00,-2.878787878787878896e+00,8.765937602252282801e-02
4.343434343434343425e+00,-2.878787878787878896e+00,8.583604073654255151e-02
4.393939393939393590e+00,-2.878787878787878896e+00,8.407173068871351407e-02
4.444444444444444642e+00,-2.878787878787878896e+00,8.236368393066574589e-02
4.494949494949494806e+00,-2.878787878787878896e+00,8.070928873143773385e-02
4.545454545454544970e+00,-2.878787878787878896e+00,7.910607886917271625e-02
4.595959595959596022e+00,-2.878787878787878896e+00,7.755172784319018520e-02
4.646464646464646187e+00,-2.878787878787878896e+00,7.604404241426375444e-02
4.696969696969697239e+00,-2.878787878787878896e+00,7.458095577750724348e-02
4.747474747474747403e+00,-2.878787878787878896e+00,7.316052059253942697e-02
4.797979797979797567e+00,-2.878787878787878896e+00,7.178090203435270877e-02
4.848484848484848619e+00,-2.878787878787878896e+00,7.044037098149701082e-02
4.898989898989898784e+00,-2.878787878787878896e+00,6.913729742253515997e-02
4.949494949494949836e+00,-2.878787878787878896e+00,6.787014413474951047e-02
5.000000000000000000e+00,-2.878787878787878896e+00,6.663746066877333785e-02
0.000000000000000000e+00,-2.777777777777777679e+00,1.789304612497559233e-01
5.050505050505050414e-02,-2.777777777777777679e+00,1.791043485682909664e-01
1.010101010101010083e-01,-2.777777777777777679e+00,1.792830972764417330e-01
1.515151515151515194e-01,-2.777777777777777679e+00,1.794668679509136833e-01
2.020202020202020166e-01,-2.777777777777777679e+00,1.796558241837986070e-01
2.525252525252525415e-01,-2.777777777777777679e+00,1.798501320204832221e-01
3.030303030303030387e-01,-2.777777777777777679e+00,1.800499592438189467e-01
3.535353535353535359e-01,-2.777777777777777679e+00,1.802554744735625214e-01
4.040404040404040331e-01,-2.777777777777777679e+00,1.804668460441066491e-01
4.545454545454545303e-01,-2.777777777777777679e+00,1.806842406163076398e-01
5.050505050505050830e-01,-2.777777777777777679e+00,1.809078214705667764e-01
5.555555555555555802e-01,-2.777777777777777679e+00,1.811377464179895203e-01
6.060606060606060774e-01,-2.777777777777777679e+00,1.813741652540191984e-01
6.565656565656565746e-01,-2.777777777777777679e+00,1.816172166640565577e-01
7.070707070707070718e-01,-2.777777777777777679e+00,1.818670244727059737e-01
7.575757575757575690e-01,-2.777777777777777679e+00,1.821236931068793696e-01
8.080808080808080662e-01,-2.777777777777777679e+00,1.823873021172649489e-01
8.585858585858585634e-01,-2.777777777777777679e+00,1.826578995719440046e-01
9.090909090909090606e-01,-2.777777777777777679e+00,1.829354940990742806e-01
9.595959595959595578e-01,-2.777777777777777679e+00,1.832200453116153704e-01
1.010101010101010166e+00,-2.777777777777777679e+00,1.835114522946846571e-01
1.060606060606060552e+00,-2.777777777777777679e+00,1.838095397739424319e-01
1.111111111111111160e+00,-2.777777777777777679e+00,1.841140415099306316e-01
1.161616161616161547e+00,-2.777777777777777679e+00,1.844245803770052927e-01
1.212121212121212155e+00,-2.777777777777777679e+00,1.847406444849922780e-01
1.262626262626262541e+00,-2.777777777777777679e+00,1.850615585859417545e-01
1.313131313131313149e+00,-2.777777777777777679e+00,1.853864498770670111e-01
1.363636363636363535e+00,-2.777777777777777679e+00,1.857142071651494142e-01
1.414141414141414144e+00,-2.777777777777777679e+00,1.860434322006927210e-01
1.464646464646464530e+00,-2.777777777777777679e+00,1.863723818290820011e-01
1.515151515151515138e+00,-2.777777777777777679e+00,1.866988994534319879e-01
1.565656565656565524e+00,-2.777777777777777679e+00,1.870203341814062337e-01
1.616161616161616132e+00,-2.777777777777777679e+00,1.873334459699574905e-01
1.666666666666666741e+00,-2.777777777777777679e+00,1.876342951402843739e-01
1.717171717171717127e+00,-2.777777777777777679e+00,1.879181148880140484e-01
1.767676767676767735e+00,-2.777777777777777679e+00,1.881791659725061683e-01
1.818181818181818121e+00,-2.777777777777777679e+00,1.884105737892327881e-01
1.868686868686868729e+00,-2.777777777777777679e+00,1.886041497166302539e-01
1.919191919191919116e+00,-2.777777777777777679e+00,1.887502012430502529e-01
1.969696969696969724e+00,-2.777777777777777679e+00,1.888373392216982360e-01
2.020202020202020332e+00,-2.777777777777777679e+00,1.888522959762109765e-01
2.070707070707070496e+00,-2.777777777777777679e+00,1.887797751091711274e-01
2.121212121212121104e+00,-2.777777777777777679e+00,1.886023627354878884e-01
2.171717171717171713e+00,-2.777777777777777679e+00,1.883005399704044680e-01
2.222222222222222321e+00,-2.777777777777777679e+00,1.878528465160778649e-01
2.272727272727272485e+00,-2.777777777777777679e+00,1.872362525629389929e-01
2.323232323232323093e+00,-2.777777777777777679e+00,1.864267969166531758e-01
2.373737373737373701e+00,-2.777777777777777679e+00,1.854005379049429858e-01
2.424242424242424310e+00,-2.777777777777777679e+00,1.841348345084964366e-01
2.474747474747474918e+00,-2.777777777777777679e+00,1.826099245346181899e-01
2.525252525252525082e+00,-2.777777777777777679e+00,1.808106961739546492e-01
2.575757575757575690e+00,-2.777777777777777679e+00,1.787284696828639330e-01
2.626262626262626299e+00,-2.777777777777777679e+00,1.763625384650343575e-01
2.676767676767676907e+00,-2.777777777777777679e+00,1.737211915282892150e-01
2.727272727272727071e+00,-2.777777777777777679e+00,1.708219767278336965e-01
2.777777777777777679e+00,-2.777777777777777679e+00,1.676910735152323528e-01
2.828282828282828287e+00,-2.777777777777777679e+00,1.643618049080482202e-01
2.878787878787878896e+00,-2.777777777777777679e+00,1.608724861620935698e-01
2.929292929292929060e+00,-2.777777777777777679e+00,1.572639296853022284e-01
2.979797979797979668e+00,-2.777777777777777679e+00,1.535769655281647161e-01
3.030303030303030276e+00,-2.777777777777777679e+00,1.498502895629371390e-01
3.080808080808080884e+00,-2.777777777777777679e+00,1.461188432482849742e-01
3.131313131313131048e+00,-2.777777777777777679e+00,1.424128009161037822e-01
3.181818181818181657e+00,-2.777777777777777679e+00,1.387571301169446547e-01
3.232323232323232265e+00,-2.777777777777777679e+00,1.351716188426115572e-01
3.282828282828282873e+00,-2.777777777777777679e+00,1.316712336446691223e-01
3.333333333333333481e+00,-2.777777777777777679e+00,1.282666758386845907e-01
3.383838383838383645e+00,-2.777777777777777679e+00,1.249650256692829281e-01
3.434343434343434254e+00,-2.777777777777777679e+00,1.217703942921504190e-01
3.484848484848484862e+00,-2.777777777777777679e+00,1.186845323621375514e-01
3.535353535353535470e+00,-2.777777777777777679e+00,1.157073676242032501e-01
3.585858585858585634e+00,-2.777777777777777679e+00,1.128374609495639835e-01
3.636363636363636243e+00,-2.777777777777777679e+00,1.100723812755934339e-01
3.686868686868686851e+00,-2.777777777777777679e+00,1.074090061782387723e-01
3.737373737373737459e+00,-2.777777777777777679e+00,1.048437577284213051e-01
3.787878787878787623e+00,-2.777777777777777679e+00,1.023727840610944573e-01
3.838383838383838231e+00,-2.777777777777777679e+00,9.999209662256579312e-02
3.888888888888888840e+00,-2.777777777777777679e+00,9.769767197853038154e-02
3.939393939393939448e+00,-2.777777777777777679e+00,9.548552575316802959e-02
3.989898989898989612e+00,-2.777777777777777679e+00,9.335176495497349292e-02
4.040404040404040664e+00,-2.777777777777777679e+00,9.129262374432736693e-02
4.090909090909090828e+00,-2.777777777777777679e+00,8.930448665974223543e-02
4.141414141414140992e+00,-2.777777777777777679e+00,8.738390245386581934e-02
4.191919191919192045e+00,-2.777777777777777679e+00,8.552759098571531549e-02
4.242424242424242209e+00,-2.777777777777777679e+00,8.373244505231729196e-02
4.292929292929293261e+00,-2.777777777777777679e+00,8.199552859850450792e-02
4.343434343434343425e+00,-2.777777777777777679e+00,8.031407239636138840e-02
4.393939393939393590e+00,-2.777777777777777679e+00,7.868546801656416123e-02
4.444444444444444642e+00,-2.777777777777777679e+00,7.710726070637134721e-02
4.494949494949494806e+00,-2.777777777777777679e+00,7.557714162987774764e-02
4.545454545454544970e+00,-2.777777777777777679e+00,7.409293980467228369e-02
4.595959595959596022e+00,-2.777777777777777679e+00,7.265261397665985499e-02
4.646464646464646187e+00,-2.777777777777777679e+00,7.125424460488673228e-02
4.696969696969697239e+00,-2.777777777777777679e+00,6.989602607548416058e-02
4.747474747474747403e+00,-2.777777777777777679e+00,6.857625922434630594e-02
4.797979797979797567e+00,-2.777777777777777679e+00,6.729334421871903393e-02
4.848484848484848619e+00,-2.777777777777777679e+00,6.604577382613274761e-02
4.898989898989898784e+00,-2.777777777777777679e+00,6.483212708320773565e-02
4.949494949494949836e+00,-2.777777777777777679e+00,6.365106336539921861e-02
5.000000000000000000e+00,-2.777777777777777679e+00,6.250131685062441933e-02
0.000000000000000000e+00,-2.676767676767676907e+00,1.774830129605783346e-01
5.050505050505050414e-02,-2.676767676767676907e+00,1.776587794844166346e-01
1.010101010101010083e-01,-2.676767676767676907e+00,1.778396295070708566e-01
1.515151515151515194e-01,-2.676767676767676907e+00,1.780257356431690641e-01
2.020202020202020166e-01,-2.676767676767676907e+00,1.782172735941128794e-01
2.525252525252525415e-01,-2.676767676767676907e+00,1.784144214357994696e-01
3.030303030303030387e-01,-2.676767676767676907e+00,1.786173587093593251e-01
3.535353535353535359e-01,-2.676767676767676907e+00,1.788262652737797886e-01
4.040404040404040331e-01,-2.676767676767676907e+00,1.790413198709805975e-01
4.545454545454545303e-01,-2.676767676767676907e+00,1.792626983438560528e-01
5.050505050505050830e-01,-2.676767676767676907e+00,1.794905714356895554e-01
5.555555555555555802e-01,-2.676767676767676907e+00,1.797251020847160374e-01
6.060606060606060774e-01,-2.676767676767676907e+00,1.799664421099325673e-01
6.565656565656565746e-01,-2.676767676767676907e+00,1.802147281629125353e-01
7.070707070707070718e-01,-2.676767676767676907e+00,1.804700767945777162e-01
7.575757575757575690e-01,-2.676767676767676907e+00,1.807325784547068048e-01
8.080808080808080662e-01,-2.676767676767676907e+00,1.810022902043550430e-01
8.585858585858585634e-01,-2.676767676767676907e+00,1.812792268759704506e-01
9.090909090909090606e-01,-2.676767676767676907e+00,1.815633503613802990e-01
9.595959595959595578e-01,-2.676767676767676907e+00,1.818545566422118120e-01
1.010101010101010166e+00,-2.676767676767676907e+00,1.821526600987654065e-01
1.060606060606060552e+00,-2.676767676767676907e+00,1.824573745397666535e-01
1.111111111111111160e+00,-2.676767676767676907e+00,1.827682902845806090e-01
1.161616161616161547e+00,-2.676767676767676907e+00,1.830848464992342051e-01
1.212121212121212155e+00,-2.676767676767676907e+00,1.834062978364071894e-01
1.262626262626262541e+00,-2.676767676767676907e+00,1.837316742566197092e-01
1.313131313131313149e+00,-2.676767676767676907e+00,1.840597327144876949e-01
1.363636363636363535e+00,-2.676767676767676907e+00,1.843888991845478997e-01
1.414141414141414144e+00,-2.676767676767676907e+00,1.847171992856782019e-01
1.464646464646464530e+00,-2.676767676767676907e+00,1.850421755600084595e-01
1.515151515151515138e+00,-2.676767676767676907e+00,1.853607893030382592e-01
1.565656565656565524e+00,-2.676767676767676907e+00,1.856693047778160688e-01
1.616161616161616132e+00,-2.676767676767676907e+00,1.859631537573971372e-01
1.666666666666666741e+00,-2.676767676767676907e+00,1.862367787464093705e-01
1.717171717171717127e+00,-2.676767676767676907e+00,1.864834541084302022e-01
1.767676767676767735e+00,-2.676767676767676907e+00,1.866950859135353136e-01
1.818181818181818121e+00,-2.676767676767676907e+00,1.868619939419299270e-01
1.868686868686868729e+00,-2.676767676767676907e+00,1.869726833354485585e-01
1.919191919191919116e+00,-2.676767676767676907e+00,1.870136193284356874e-01
1.969696969696969724e+00,-2.676767676767676907e+00,1.869690267273120265e-01
2.020202020202020332e+00,-2.676767676767676907e+00,1.868207465483604779e-01
2.070707070707070496e+00,-2.676767676767676907e+00,1.865481951508884129e-01
2.121212121212121104e+00,-2.676767676767676907e+00,1.861284850143644087e-01
2.171717171717171713e+00,-2.676767676767676907e+00,1.855367781154720896e-01
2.222222222222222321e+00,-2.676767676767676907e+00,1.847469476466423177e-01
2.272727272727272485e+00,-2.676767676767676907e+00,1.837326143482996832e-01
2.323232323232323093e+00,-2.676767676767676907e+00,1.824685916055462376e-01
2.373737373737373701e+00,-2.676767676767676907e+00,1.809327120659119104e-01
2.424242424242424310e+00,-2.676767676767676907e+00,1.791079180860278008e-01
2.474747474747474918e+00,-2.676767676767676907e+00,1.769843917659614518e-01
2.525252525252525082e+00,-2.676767676767676907e+00,1.745614065509543955e-01
2.575757575757575690e+00,-2.676767676767676907e+00,1.718485416092286333e-01
2.626262626262626299e+00,-2.676767676767676907e+00,1.688659488413190857e-01
2.676767676767676907e+00,-2.676767676767676907e+00,1.656435112962822143e-01
2.727272727272727071e+00,-2.676767676767676907e+00,1.622189506456084562e-01
2.777777777777777679e+00,-2.676767676767676907e+00,1.586351634030648272e-01
2.828282828282828287e+00,-2.676767676767676907e+00,1.549372155182333344e-01
2.878787878787878896e+00,-2.676767676767676907e+00,1.511694555503945991e-01
2.929292929292929060e+00,-2.676767676767676907e+00,1.473731200883873216e-01
2.979797979797979668e+00,-2.676767676767676907e+00,1.435846466322305559e-01
3.030303030303030276e+00,-2.676767676767676907e+00,1.398347397212433008e-01
3.080808080808080884e+00,-2.676767676767676907e+00,1.361481039104461832e-01
3.131313131313131048e+00,-2.676767676767676907e+00,1.325436835519060441e-01
3.181818181818181657e+00,-2.676767676767676907e+00,1.290352307414285304e-01
3.232323232323232265e+00,-2.676767676767676907e+00,1.256320420730454579e-01
3.282828282828282873e+00,-2.676767676767676907e+00,1.223397424396923672e-01
3.333333333333333481e+00,-2.676767676767676907e+00,1.191610348644197709e-01
3.383838383838383645e+00,-2.676767676767676907e+00,1.160963704679276870e-01
3.434343434343434254e+00,-2.676767676767676907e+00,1.131445188121331658e-01
3.484848484848484862e+00,-2.676767676767676907e+00,1.103030360639393331e-01
3.535353535353535470e+00,-2.676767676767676907e+00,1.075686383676182634e-01
3.585858585858585634e+00,-2.676767676767676907e+00,1.049374925721662244e-01
3.636363636363636243e+00,-2.676767676767676907e+00,1.024054378873887755e-01
3.686868686868686851e+00,-2.676767676767676907e+00,9.996815155335699032e-02
3.737373737373737459e+00,-2.676767676767676907e+00,9.762127016881949615e-02
3.787878787878787623e+00,-2.676767676767676907e+00,9.536047653826536241e-02
3.838383838383838231e+00,-2.676767676767676907e+00,9.318156010714973014e-02
3.888888888888888840e+00,-2.676767676767676907e+00,9.108045743178695697e-02
3.939393939393939448e+00,-2.676767676767676907e+00,8.905327774245376526e-02
3.989898989898989612e+00,-2.676767676767676907e+00,8.709631751506009822e-02
4.040404040404040664e+00,-2.676767676767676907e+00,8.520606704914265861e-02
4.090909090909090828e+00,-2.676767676767676907e+00,8.337921132675939206e-02
4.141414141414140992e+00,-2.676767676767676907e+00,8.161262686448876591e-02
4.191919191919192045e+00,-2.676767676767676907e+00,7.990337583776040142e-02
4.242424242424242209e+00,-2.676767676767676907e+00,7.824869842594982250e-02
4.292929292929293261e+00,-2.676767676767676907e+00,7.664600407545493765e-02
4.343434343434343425e+00,-2.676767676767676907e+00,7.509286218819988257e-02
4.393939393939393590e+00,-2.676767676767676907e+00,7.358699260025231004e-02
4.444444444444444642e+00,-2.676767676767676907e+00,7.212625610836077839e-02
4.494949494949494806e+00,-2.676767676767676907e+00,7.070864522255168594e-02
4.545454545454544970e+00,-2.676767676767676907e+00,6.933227526383813066e-02
4.595959595959596022e+00,-2.676767676767676907e+00,6.799537588258257326e-02
4.646464646464646187e+00,-2.676767676767676907e+00,6.669628304121683060e-02
4.696969696969697239e+00,-2.676767676767676907e+00,6.543343148200607418e-02
4.747474747474747403e+00,-2.676767676767676907e+00,6.420534768410014748e-02
4.797979797979797567e+00,-2.676767676767676907e+00,6.301064330260021384e-02
4.848484848484848619e+00,-2.676767676767676907e+00,6.184800907450963003e-02
4.898989898989898784e+00,-2.676767676767676907e+00,6.071620917129327138e-02
4.949494949494949836e+00,-2.676767676767676907e+00,5.961407597462051872e-02
5.000000000000000000e+00,-2.676767676767676907e+00,5.854050525015847689e-02
0.000000000000000000e+00,-2.575757575757575690e+00,1.759433485982502543e-01
5.050505050505050414e-02,-2.575757575757575690e+00,1.761208638297219742e-01
1.010101010101010083e-01,-2.575757575757575690e+00,1.763036958414787858e-01
1.515151515151515194e-01,-2.575757575757575690e+00,1.764920302415207698e-01
2.020202020202020166e-01,-2.575757575757575690e+00,1.766860557298502721e-01
2.525252525252525415e-01,-2.575757575757575690e+00,1.768859631886215145e-01
3.030303030303030387e-01,-2.575757575757575690e+00,1.770919445173750606e-01
3.535353535353535359e-01,-2.575757575757575690e+00,1.773041911581081653e-01
4.040404040404040331e-01,-2.575757575757575690e+00,1.775228922432924572e-01
4.545454545454545303e-01,-2.575757575757575690e+00,1.777482322857451003e-01
5.050505050505050830e-01,-2.575757575757575690e+00,1.779803883120500696e-01
5.555555555555555802e-01,-2.575757575757575690e+00,1.782195263201708235e-01
6.060606060606060774e-01,-2.575757575757575690e+00,1.784657969164235025e-01
6.565656565656565746e-01,-2.575757575757575690e+00,1.787193299557645887e-01
7.070707070707070718e-01,-2.575757575757575690e+00,1.789802279715302924e-01
7.575757575757575690e-01,-2.575757575757575690e+00,1.792485581345719114e-01
8.080808080808080662e-01,-2.575757575757575690e+00,1.795243424256623421e-01
8.585858585858585634e-01,-2.575757575757575690e+00,1.798075456369135627e-01
9.090909090909090606e-01,-2.575757575757575690e+00,1.800980607353885043e-01
9.595959595959595578e-01,-2.575757575757575690e+00,1.803956910223717958e-01
1.010101010101010166e+00,-2.575757575757575690e+00,1.807001284018593112e-01
1.060606060606060552e+00,-2.575757575757575690e+00,1.810109269284529698e-01
1.111111111111111160e+00,-2.575757575757575690e+00,1.813274706349660703e-01
1.161616161616161547e+00,-2.575757575757575690e+00,1.816489344408551421e-01
1.212121212121212155e+00,-2.575757575757575690e+00,1.819742367129780769e-01
1.262626262626262541e+00,-2.575757575757575690e+00,1.823019817912841234e-01
1.313131313131313149e+00,-2.575757575757575690e+00,1.826303905099830871e-01
1.363636363636363535e+00,-2.575757575757575690e+00,1.829572164536097667e-01
1.414141414141414144e+00,-2.575757575757575690e+00,1.832796454141953635e-01
1.464646464646464530e+00,-2.575757575757575690e+00,1.835941753079582961e-01
1.515151515151515138e+00,-2.575757575757575690e+00,1.838964737459946319e-01
1.565656565656565524e+00,-2.575757575757575690e+00,1.841812106573467445e-01
1.616161616161616132e+00,-2.575757575757575690e+00,1.844418640230745809e-01
1.666666666666666741e+00,-2.575757575757575690e+00,1.846704981724602013e-01
1.717171717171717127e+00,-2.575757575757575690e+00,1.848575166030536343e-01
1.767676767676767735e+00,-2.575757575757575690e+00,1.849913954254065740e-01
1.818181818181818121e+00,-2.575757575757575690e+00,1.850584099239366287e-01
1.868686868686868729e+00,-2.575757575757575690e+00,1.850423760307898791e-01
1.919191919191919116e+00,-2.575757575757575690e+00,1.849244412507383417e-01
1.969696969696969724e+00,-2.575757575757575690e+00,1.846829757653830062e-01
2.020202020202020332e+00,-2.575757575757575690e+00,1.842936329747431323e-01
2.070707070707070496e+00,-2.575757575757575690e+00,1.837296664989527817e-01
2.121212121212121104e+00,-2.575757575757575690e+00,1.829626016001685562e-01
2.171717171717171713e+00,-2.575757575757575690e+00,1.819633535450090878e-01
2.222222222222222321e+00,-2.575757575757575690e+00,1.807038514739247037e-01
2.272727272727272485e+00,-2.575757575757575690e+00,1.791591528127740029e-01
2.323232323232323093e+00,-2.575757575757575690e+00,1.773099174009449275e-01
2.373737373737373701e+00,-2.575757575757575690e+00,1.751449673165756116e-01
2.424242424242424310e+00,-2.575757575757575690e+00,1.726635269859071176e-01
2.474747474747474918e+00,-2.575757575757575690e+00,1.698766767345338546e-01
2.525252525252525082e+00,-2.575757575757575690e+00,1.668076161322535611e-01
2.575757575757575690e+00,-2.575757575757575690e+00,1.634905381740602848e-01
2.626262626262626299e+00,-2.575757575757575690e+00,1.599682155548514395e-01
2.676767676767676907e+00,-2.575757575757575690e+00,1.562886956499252300e-01
2.727272727272727071e+00,-2.575757575757575690e+00,1.525016827350899884e-01
2.777777777777777679e+00,-2.575757575757575690e+00,1.486551946611921471e-01
2.828282828282828287e+00,-2.575757575757575690e+00,1.447929337770094693e-01
2.878787878787878896e+00,-2.575757575757575690e+00,1.409525842499596004e-01
2.929292929292929060e+00,-2.575757575757575690e+00,1.371650281786108982e-01
2.979797979797979668e+00,-2.575757575757575690e+00,1.334543206369202262e-01
3.030303030303030276e+00,-2.575757575757575690e+00,1.298381960773591914e-01
3.080808080808080884e+00,-2.575757575757575690e+00,1.263288799233195647e-01
3.131313131313131048e+00,-2.575757575757575690e+00,1.229340210171157161e-01
3.181818181818181657e+00,-2.575757575757575690e+00,1.196576162958414707e-01
3.232323232323232265e+00,-2.575757575757575690e+00,1.165008511799128788e-01
3.282828282828282873e+00,-2.575757575757575690e+00,1.134628196042878484e-01
3.333333333333333481e+00,-2.575757575757575690e+00,1.105411149120879705e-01
3.383838383838383645e+00,-2.575757575757575690e+00,1.077322988964646427e-01
3.434343434343434254e+00,-2.575757575757575690e+00,1.050322641659254125e-01
3.484848484848484862e+00,-2.575757575757575690e+00,1.024365076174246075e-01
3.535353535353535470e+00,-2.575757575757575690e+00,9.994033237962587912e-02
3.585858585858585634e+00,-2.575757575757575690e+00,9.753899367456320135e-02
3.636363636363636243e+00,-2.575757575757575690e+00,9.522780159027011138e-02
3.686868686868686851e+00,-2.575757575757575690e+00,9.300219129006284668e-02
3.737373737373737459e+00,-2.575757575757575690e+00,9.085776896404683389e-02
3.787878787878787623e+00,-2.575757575757575690e+00,8.879033995149067382e-02
3.838383838383838231e+00,-2.575757575757575690e+00,8.679592393776396075e-02
3.888888888888888840e+00,-2.575757575757575690e+00,8.487076092349654655e-02
3.939393939393939448e+00,-2.575757575757575690e+00,8.301131072766015917e-02
3.989898989898989612e+00,-2.575757575757575690e+00,8.121424806987097289e-02
4.040404040404040664e+00,-2.575757575757575690e+00,7.947645473435299701e-02
4.090909090909090828e+00,-2.575757575757575690e+00,7.779500990990723119e-02
4.141414141414140992e+00,-2.575757575757575690e+00,7.616717949525557418e-02
4.191919191919192045e+00,-2.575757575757575690e+00,7.459040493246857362e-02
4.242424242424242209e+00,-2.575757575757575690e+00,7.306229196347789612e-02
4.292929292929293261e+00,-2.575757575757575690e+00,7.158059958121666677e-02
4.343434343434343425e+00,-2.575757575757575690e+00,7.014322935648607815e-02
4.393939393939393590e+00,-2.575757575757575690e+00,6.874821525582043569e-02
4.444444444444444642e+00,-2.575757575757575690e+00,6.739371401806487638e-02
4.494949494949494806e+00,-2.575757575757575690e+00,6.607799612336638651e-02
4.545454545454544970e+00,-2.575757575757575690e+00,6.479943736428500634e-02
4.595959595959596022e+00,-2.575757575757575690e+00,6.355651101209434939e-02
4.646464646464646187e+00,-2.575757575757575690e+00,6.234778056013996067e-02
4.696969696969697239e+00,-2.575757575757575690e+00,6.117189301885365971e-02
4.747474747474747403e+00,-2.575757575757575690e+00,6.002757273263680665e-02
4.797979797979797567e+00,-2.575757575757575690e+00,5.891361568648840336e-02
4.848484848484848619e+00,-2.575757575757575690e+00,5.782888426939311599e-02
4.898989898989898784e+00,-2.575757575757575690e+00,5.677230246163721822e-02
4.949494949494949836e+00,-2.575757575757575690e+00,5.574285141407717137e-02
5.000000000000000000e+00,-2.575757575757575690e+00,5.473956538869404614e-02
0.000000000000000000e+00,-2.474747474747474918e+00,1.743029600068389529e-01
5.050505050505050414e-02,-2.474747474747474918e+00,1.744820566314122801e-01
1.010101010101010083e-01,-2.474747474747474918e+00,1.746667143445119474e-01
1.515151515151515194e-01,-2.474747474747474918e+00,1.748571327223156779e-01
2.020202020202020166e-01,-2.474747474747474918e+00,1.750535143354648715e-01
2.525252525252525415e-01,-2.474747474747474918e+00,1.752560635767688169e-01
3.030303030303030387e-01,-2.474747474747474918e+00,1.754649851554330175e-01
3.535353535353535359e-01,-2.474747474747474918e+00,1.756804821826613294e-01
4.040404040404040331e-01,-2.474747474747474918e+00,1.759027537569092525e-01
4.545454545454545303e-01,-2.474747474747474918e+00,1.761319919367152764e-01
5.050505050505050830e-01,-2.474747474747474918e+00,1.763683779640764226e-01
5.555555555555555802e-01,-2.474747474747474918e+00,1.766120775707239188e-01
6.060606060606060774e-01,-2.474747474747474918e+00,1.768632351620331722e-01
6.565656565656565746e-01,-2.474747474747474918e+00,1.771219666271141302e-01
7.070707070707070718e-01,-2.474747474747474918e+00,1.773883504669038214e-01
7.575757575757575690e-01,-2.474747474747474918e+00,1.776624168624847955e-01
8.080808080808080662e-01,-2.474747474747474918e+00,1.779441342205411170e-01
8.585858585858585634e-01,-2.474747474747474918e+00,1.782333926284947467e-01
9.090909090909090606e-01,-2.474747474747474918e+00,1.785299835246172695e-01
9.595959595959595578e-01,-2.474747474747474918e+00,1.788335747337872206e-01
1.010101010101010166e+00,-2.474747474747474918e+00,1.791436798329991142e-01
1.060606060606060552e+00,-2.474747474747474918e+00,1.794596205872513173e-01
1.111111111111111160e+00,-2.474747474747474918e+00,1.797804809320110719e-01
1.161616161616161547e+00,-2.474747474747474918e+00,1.801050506706175780e-01
1.212121212121212155e+00,-2.474747474747474918e+00,1.804317567049070759e-01
1.262626262626262541e+00,-2.474747474747474918e+00,1.807585792333740726e-01
1.313131313131313149e+00,-2.474747474747474918e+00,1.810829499534450659e-01
1.363636363636363535e+00,-2.474747474747474918e+00,1.814016289332792686e-01
1.414141414141414144e+00,-2.474747474747474918e+00,1.817105565463571493e-01
1.464646464646464530e+00,-2.474747474747474918e+00,1.820046768108735946e-01
1.515151515151515138e+00,-2.474747474747474918e+00,1.822777288417369579e-01
1.565656565656565524e+00,-2.474747474747474918e+00,1.825220042077066729e-01
1.616161616161616132e+00,-2.474747474747474918e+00,1.827280702355300324e-01
1.666666666666666741e+00,-2.474747474747474918e+00,1.828844633418990062e-01
1.717171717171717127e+00,-2.474747474747474918e+00,1.829773631228192865e-01
