N,M,T,V,J_V_final,GROUND_STATE_OVERLAP,ENERGY_DIFFERENCE
2,3,7.9375,-1,0.0,0.9745193591861754,0.025480640813824507
2,3,7.9375,-1,0.5,0.9915228601978561,0.016097821948530155
2,3,7.9375,-1,0.5,0.991365616516763,0.016380115304713838
2,3,7.9375,-1,2.0,0.9999257797312842,0.0004390489657364327
2,3,7.9375,-1,2.0,0.9999257788786703,0.0004390620835046377
2,3,7.9375,1,0.0,1.1375023734037112e-33,1.0000210151917952
2,3,7.9375,1,0.0,7.636018881163675e-35,1.000022761161388
2,3,7.9375,1,0.5,-4.5699673163949886e-18,0.952348817213152
2,3,7.9375,1,0.5,1.9951390998292256e-18,0.9532404589087301
2,3,7.9375,1,2.0,0.9998870068047964,0.000592896517274788
2,3,7.9375,1,2.0,0.999887005464065,0.000592901222413289
2,3,8.35,-1,0.0,0.9550043021124477,0.0449956978875522
2,3,8.35,-1,0.0,0.9600078825954805,0.039992117404519245
2,3,8.35,-1,0.5,0.9922131207900405,0.014341613595354907
2,3,8.35,-1,0.5,0.9901470980656466,0.017786197601515452
2,3,8.35,-1,2.0,0.9999669068565296,0.00020484751038907234
2,3,8.35,-1,2.0,0.9999669071911744,0.00020484516182683876
2,3,8.35,1,0.0,6.484967234616396e-34,1.0000194031110488
2,3,8.35,1,0.0,3.494520407557267e-34,1.000019214910121
2,3,8.35,1,0.5,-8.225407580687025e-19,0.9439195913680546
2,3,8.35,1,0.5,2.4398269851415354e-18,0.945739177741551
2,3,8.35,1,2.0,0.9998504714388383,0.0007319625735346946
2,3,8.35,1,2.0,0.9998504710536561,0.0007319638275697926
2,3,8.762500000000001,-1,0.0,0.9890332635704805,0.010966736429519397
2,3,8.762500000000001,-1,0.0,0.9892508495776583,0.010749150422341591
2,3,8.762500000000001,-1,0.5,0.9909989168425731,0.016383139893704657
2,3,8.762500000000001,-1,0.5,0.9910333638989359,0.016335420319684824
2,3,8.762500000000001,-1,2.0,0.9998399833195123,0.00097710816572949
2,3,8.762500000000001,-1,2.0,0.9998385343583279,0.0009896202517358788
2,3,8.762500000000001,1,0.0,3.117607935567146e-33,1.0000217662822057
2,3,8.762500000000001,1,0.0,6.018533299902619e-34,1.0000217367949418
2,3,8.762500000000001,1,0.5,-1.7374873100223184e-18,0.9372763718500868
2,3,8.762500000000001,1,0.5,-5.679135454268884e-19,0.9378308619212216
2,3,8.762500000000001,1,2.0,0.999903045204193,0.0005007429341592484
2,3,8.762500000000001,1,2.0,0.9999032979227596,0.0005010595634704629
2,3,9.175,-1,0.0,0.9844766354233561,0.015523364576643939
2,3,9.175,-1,0.0,0.981745135412904,0.018254864587095687
2,3,9.175,-1,0.5,0.9941275557564522,0.011355800803998672
2,3,9.175,-1,0.5,0.9940233871227533,0.011521350343448589
2,3,9.175,-1,2.0,0.9999326849341061,0.0004266104454284658
2,3,9.175,-1,2.0,0.9999559732646534,0.0002824660729636719
2,3,9.175,1,0.0,2.3412085886457336e-33,1.0000215017331613
2,3,9.175,1,0.0,1.4294022210903665e-35,1.0000215056541126
2,3,9.175,1,0.5,-6.532158787251787e-18,0.9288239261685118
2,3,9.175,1,0.5,3.0246077890437982e-18,0.9288308428106241
2,3,9.175,1,2.0,0.9998380943673556,0.000690425113857529
2,3,9.175,1,2.0,0.9998380881868297,0.0006903910304449923
2,3,9.5875,-1,0.0,0.9876929537739015,0.012307046226098128
2,3,9.5875,-1,0.0,0.9913710161866994,0.008628983813300461
2,3,9.5875,-1,0.5,0.9931134311580119,0.012656943309547142
2,3,9.5875,-1,0.5,0.9936056409838271,0.011878575696959937
2,3,9.5875,-1,2.0,0.9997807078975158,0.0012537392189280183
2,3,9.5875,-1,2.0,0.9997816239474924,0.0012476854792025094
2,3,9.5875,1,0.0,1.925929944387236e-33,1.0001393355832653
2,3,9.5875,1,0.0,2.66321057755116e-34,1.0001221522036772
2,3,9.5875,1,0.5,-4.17587938533593e-19,0.9219333320695657
2,3,9.5875,1,0.5,1.1335425878562547e-18,0.9221631057151489
2,3,9.5875,1,2.0,0.999979623479122,0.00010510877444414035
2,3,9.5875,1,2.0,0.9999774304928585,0.00011917631720592681
2,4,0.1,-1,0.0,0.0019274495011935263,0.9980725504988065
2,4,0.1,-1,0.5,0.01630459362182849,2.1433209853737685
2,4,0.1,-1,2.0,0.020814459810140143,6.798599802211761
2,4,0.1,1,0.0,3.76158192263132e-35,1.0001635745470874
2,4,0.1,1,0.5,1.320038239670269e-22,1.5691125375878272
2,4,0.1,1,2.0,0.021873358058764766,5.896553171880138
2,4,0.5125000000000001,-1,0.0,0.5313215404126133,0.4686784595873865
2,4,0.5125000000000001,-1,0.5,0.2953867629151182,0.6590311258442278
2,4,0.5125000000000001,-1,2.0,0.3721267709149412,2.1220828246355
2,4,0.5125000000000001,1,0.0,4.6493152563723116e-34,1.000126349037096
2,4,0.5125000000000001,1,0.5,7.813412648833602e-21,1.5232724006014062
2,4,0.5125000000000001,1,2.0,0.2800856181293876,2.225106213584034
2,4,0.925,-1,0.0,0.602416031525354,0.39758396847464583
2,4,0.925,-1,0.5,0.883902662552712,0.2129651191845201
2,4,0.925,-1,2.0,0.8242525964669929,0.9262788997674045
2,4,0.925,1,0.0,1.3240768367662246e-34,1.0000909010281318
2,4,0.925,1,0.5,1.1643531156761091e-20,1.461394741068294
2,4,0.925,1,2.0,0.9151067166720018,0.41240523165097365
2,4,1.3375000000000001,-1,0.0,0.6546794000753405,0.34532059992465935
2,4,1.3375000000000001,-1,0.5,0.9577408601056604,0.08446583208308933
2,4,1.3375000000000001,-1,2.0,0.9586856945393175,0.23298909667912415
2,4,1.3375000000000001,1,0.0,1.1435209044799213e-34,1.0000664150957022
2,4,1.3375000000000001,1,0.5,-3.0204591021825292e-19,1.4084466728298413
2,4,1.3375000000000001,1,2.0,0.9811156173561093,0.08822328191143392
2,4,1.7500000000000002,-1,0.0,0.0005366883017442989,0.9994633116982558
2,4,1.7500000000000002,-1,0.5,0.963640611740555,0.08009794960674688
2,4,1.7500000000000002,-1,2.0,0.9861810820390856,0.07536412327521891
2,4,1.7500000000000002,1,0.0,1.3240768367662246e-34,1.0000758049944714
2,4,1.7500000000000002,1,0.5,-2.570230757394308e-19,1.3745140739622175
2,4,1.7500000000000002,1,2.0,0.9845076561066242,0.0809134910619358
2,4,10.0,-1,0.0,0.9922005907528648,0.0077994092471350696
2,4,10.0,-1,0.5,0.98484868546183,0.014767247620380175
2,4,10.0,-1,2.0,0.9995176362299769,0.0022247305629630176
2,4,10.0,1,0.0,1.0615184185665585e-33,1.0000177075187893
2,4,10.0,1,0.5,-5.411128890007359e-19,1.2878496602550635
2,4,10.0,1,2.0,0.9996337950908691,0.0010647742507741143
2,4,2.1625,-1,0.0,0.7488961082181975,0.2511038917818025
2,4,2.1625,-1,0.5,0.9715905347409874,0.05792423725769158
2,4,2.1625,-1,2.0,0.9879958288630503,0.05993012660663677
2,4,2.1625,1,0.0,1.4594937859809522e-34,1.0000585142825067
2,4,2.1625,1,0.5,1.658387533118619e-20,1.409750357631944
2,4,2.1625,1,2.0,0.9891025797629507,0.0531274861925457
2,4,2.575,-1,0.0,0.78481337399322,0.21518662600677974
2,4,2.575,-1,0.5,0.97783416097202,0.03783577408680827
2,4,2.575,-1,2.0,0.98850532229119,0.057966474012122404
2,4,2.575,1,0.0,1.5384870063562099e-34,1.0000486178196704
2,4,2.575,1,0.5,-1.1367798695272507e-19,1.3233995723846457
2,4,2.575,1,2.0,0.9893609927501804,0.04797612612669688
2,4,2.9875000000000003,-1,0.0,0.8127145965842028,0.18728540341579714
2,4,2.9875000000000003,-1,0.5,0.9802907349494353,0.028285183084612697
2,4,2.9875000000000003,-1,2.0,0.9921114170830864,0.04070259030020562
2,4,2.9875000000000003,1,0.0,2.2419028258882667e-34,1.000023292982416
2,4,2.9875000000000003,1,0.5,3.717426181583447e-19,1.3034846743725919
2,4,2.9875000000000003,1,2.0,0.9895453426890661,0.04586479377503494
2,4,3.4000000000000004,-1,0.0,0.8354642122378777,0.16453578776212263
2,4,3.4000000000000004,-1,0.5,0.9810237614899714,0.026217335791277385
2,4,3.4000000000000004,-1,2.0,0.9946635371245863,0.028881576926799823
2,4,3.4000000000000004,1,0.0,-2.060175340474587e-21,1.000042481738663
2,4,3.4000000000000004,1,0.5,-2.3631410642616997e-19,1.2849869999043608
2,4,3.4000000000000004,1,2.0,0.99411564494072,0.025596762974996246
2,4,3.8125000000000004,-1,0.0,0.8599078406503478,0.14009215934965213
2,4,3.8125000000000004,-1,0.5,0.9803686559357356,0.026011693247799617
2,4,3.8125000000000004,-1,2.0,0.9963487352436804,0.017994069919988753
2,4,3.8125000000000004,1,0.0,5.2361220363027975e-34,1.000037496609498
2,4,3.8125000000000004,1,0.5,1.2760812684521584e-19,1.2704957793876743
2,4,3.8125000000000004,1,2.0,0.9966865918964213,0.01499858091498485
2,4,4.225,-1,0.0,0.8815136995363958,0.11848630046360398
2,4,4.225,-1,0.5,0.9810648619300042,0.024151641559506665
2,4,4.225,-1,2.0,0.9961563081411026,0.018427630884029433
2,4,4.225,1,0.0,4.513898307157584e-34,1.0000404017231304
2,4,4.225,1,0.5,7.293819457943888e-20,1.286220790579099
2,4,4.225,1,2.0,0.9950711013147002,0.021221248014533067
2,4,4.6375,-1,0.0,0.9044570527020188,0.09554294729798118
2,4,4.6375,-1,0.5,0.9764647704751428,0.033589471120680336
2,4,4.6375,-1,2.0,0.9979344032205213,0.010741982411734519
2,4,4.6375,1,0.0,6.5301062176879716e-34,1.0000314337138387
2,4,4.6375,1,0.5,4.351007394488527e-19,1.2429887506061466
2,4,4.6375,1,2.0,0.9991652285765761,0.004079130473043868
2,4,5.05,-1,0.0,0.9239855085695855,0.07601449143041428
2,4,5.05,-1,0.5,0.9772333868024075,0.030346131124984854
2,4,5.05,-1,2.0,0.9987710817721901,0.00642846872928704
2,4,5.05,1,0.0,2.515745989855827e-33,1.000032285339902
2,4,5.05,1,0.5,-1.5597051154131525e-19,1.2506005826176523
2,4,5.05,1,2.0,0.9994394286244168,0.00271892264847029
2,4,5.4625,-1,0.0,0.8911328270435576,0.1088671729564421
2,4,5.4625,-1,0.5,0.9739329947707691,0.032413379797783026
2,4,5.4625,-1,2.0,0.9990851334057925,0.004790570780580872
2,4,5.4625,1,0.0,1.3270861023043297e-33,1.000011853550356
2,4,5.4625,1,0.5,-3.712316087802457e-19,1.219696205486588
2,4,5.4625,1,2.0,0.999445017579838,0.0026708749909509777
2,4,5.875,-1,0.0,0.9132308336529033,0.08676916634709675
2,4,5.875,-1,0.5,0.9798978192438388,0.021041812265252258
2,4,5.875,-1,2.0,0.999345089466342,0.0032344041451297656
2,4,5.875,1,0.0,1.023150282955719e-33,1.000022905470489
2,4,5.875,1,0.5,1.9193826833192712e-20,1.22128992911062
2,4,5.875,1,2.0,0.9992394304656109,0.0038068503647998853
2,4,6.2875000000000005,-1,0.0,0.9290219842854648,0.0709780157145351
2,4,6.2875000000000005,-1,0.5,0.9820445487832046,0.018632535395691097
2,4,6.2875000000000005,-1,2.0,0.9992688432147778,0.0037021673839818803
2,4,6.2875000000000005,1,0.0,1.6912072324150415e-33,1.0000304591681184
2,4,6.2875000000000005,1,0.5,5.937056795714183e-19,1.1996572196817854
2,4,6.2875000000000005,1,2.0,0.99933523006788,0.0033923955949743956
2,4,6.7,-1,0.0,0.9559521273669089,0.044047872633090845
2,4,6.7,-1,0.5,0.983838947063899,0.017331528518248263
2,4,6.7,-1,2.0,0.9994087018269469,0.003002623769757129
2,4,6.7,1,0.0,6.229179663877466e-34,1.0000247140934115
2,4,6.7,1,0.5,-1.612663210023192e-18,1.1907843554630593
2,4,6.7,1,2.0,0.9989168685653219,0.0057377481428746435
2,4,7.1125,-1,0.0,0.9618362316896353,0.03816376831036461
2,4,7.1125,-1,0.5,0.9845813266986825,0.017373537223273505
2,4,7.1125,-1,2.0,0.9996162182249497,0.0022213993556201572
2,4,7.1125,1,0.0,4.759341527609278e-34,1.0000201088755238
2,4,7.1125,1,0.5,-1.6217233032605038e-20,1.6659339621475087
2,4,7.1125,1,2.0,0.9996022087185437,0.0019037966838491016
2,4,7.525,-1,0.0,0.9676352743557564,0.03236472564424342
2,4,7.525,-1,0.5,0.9852915159448277,0.01674679249382116
2,4,7.525,-1,2.0,0.9997063739118949,0.0017417384910975997
2,4,7.525,1,0.0,4.769685877896514e-34,1.0000260618876284
2,4,7.525,1,0.5,1.0490482947904432e-18,1.1722782507410672
2,4,7.525,1,2.0,0.9997344211275031,0.001262381637157084
2,4,7.9375,-1,0.0,0.9560176646127605,0.04398233538723928
2,4,7.9375,-1,0.5,0.9846842444770574,0.01695695205077108
2,4,7.9375,-1,2.0,0.9998340127546348,0.0008550706337828728
2,4,7.9375,1,0.0,5.341446330136474e-35,1.0000212932998749
2,4,7.9375,1,0.5,9.037217123534994e-20,1.3309721765703746
2,4,7.9375,1,2.0,0.9996313914813135,0.0017128065695581896
2,4,8.35,-1,0.0,0.9726974978325036,0.02730250216749619
2,4,8.35,-1,0.5,0.9829109914653776,0.017911498976864948
2,4,8.35,-1,2.0,0.9999220239675506,0.00037170428365573827
2,4,8.35,1,0.0,2.986696046569268e-33,1.0000108303980533
2,4,8.35,1,0.5,1.4052345548050966e-18,1.156449579500396
2,4,8.35,1,2.0,0.9998519482034005,0.0005834347231150616
2,4,8.762500000000001,-1,0.0,0.977323146048178,0.02267685395182184
2,4,8.762500000000001,-1,0.5,0.9851956620887486,0.01549871187056473
2,4,8.762500000000001,-1,2.0,0.999895577087001,0.0006034891425956701
2,4,8.762500000000001,1,0.0,1.2277803395468629e-33,1.0000212670206263
2,4,8.762500000000001,1,0.5,-1.7376658085511867e-18,1.15011627013115
2,4,8.762500000000001,1,2.0,0.9997622838167737,0.0007708799297452273
2,4,9.175,-1,0.0,0.9823386866284602,0.017661313371539533
2,4,9.175,-1,0.5,0.9857309811887524,0.015468375769257747
2,4,9.175,-1,2.0,0.9999282153516822,0.0004506143962892395
2,4,9.175,1,0.0,3.316210622991772e-33,1.0000213849161792
2,4,9.175,1,0.5,1.0724866595032861e-18,1.135615190807885
2,4,9.175,1,2.0,0.9997908783306313,0.0008274829588401644
2,4,9.5875,-1,0.0,0.985260365551431,0.01473963444856885
2,4,9.5875,-1,0.5,0.9912175954599513,0.009398692412673437
2,4,9.5875,-1,2.0,0.9999708897708932,0.00016202225189143604
2,4,9.5875,1,0.0,3.0055039561824247e-34,1.000011764573015
2,4,9.5875,1,0.5,4.127601759765467e-19,1.134286519473332
2,4,9.5875,1,2.0,0.9996874122431667,0.0008730534681085089
2,5,0.1,-1,0.0,0.0018331324222737727,0.9981668675777262
2,5,0.1,-1,0.5,0.0071845132809786275,2.2217182002663085
2,5,0.1,-1,2.0,0.00798573372447694,7.231290816405467
2,5,0.1,1,0.0,1.8807910145650428e-36,1.0001635745385529
2,5,0.1,1,0.5,1.1874532142651055e-21,1.694581622628144
2,5,0.1,1,2.0,0.007263889072694459,6.428442633545376
2,5,0.5125000000000001,-1,0.0,0.5299477146810052,0.4700522853189948
2,5,0.5125000000000001,-1,0.5,0.07431286132262846,0.987706516647314
2,5,0.5125000000000001,-1,2.0,0.12421434944833416,2.6829002898328485
2,5,0.5125000000000001,1,0.0,2.557875749540357e-34,1.0001262983539425
2,5,0.5125000000000001,1,0.5,1.4935821402459885e-20,1.6417467485008672
2,5,0.5125000000000001,1,2.0,0.06553582234903559,3.2066208674239256
2,5,0.925,-1,0.0,0.6016892689427816,0.39831073105721826
2,5,0.925,-1,0.5,0.2718167491115176,0.7485852426719806
2,5,0.925,-1,2.0,0.43400957520272876,1.8637531181746514
2,5,0.925,1,0.0,1.0532446277422209e-35,1.0000908842856182
2,5,0.925,1,0.5,9.648897388377402e-20,1.5696775500520577
2,5,0.925,1,2.0,0.47625718976637593,1.7751637585037425
2,5,1.3375000000000001,-1,0.0,0.6540293531825254,0.34597064681747447
2,5,1.3375000000000001,-1,0.5,0.8958961484863062,0.18076700727107875
2,5,1.3375000000000001,-1,2.0,0.9397422174136784,0.2941636508881471
2,5,1.3375000000000001,1,0.0,2.3773201188415234e-34,1.0000663289009695
2,5,1.3375000000000001,1,0.5,1.602583996058878e-19,1.5244001407369554
2,5,1.3375000000000001,1,2.0,0.9325620762374082,0.3159341279662762
2,5,1.7500000000000002,-1,0.0,0.5961233600335352,0.4038766399664646
2,5,1.7500000000000002,-1,0.5,0.9501390525935431,0.09115589510975175
2,5,1.7500000000000002,-1,2.0,0.9710895539987965,0.12306886400623185
2,5,1.7500000000000002,1,0.0,1.3015084097378774e-34,1.000267344823984
2,5,1.7500000000000002,1,0.5,2.1676725502214195e-19,1.494484922087317
2,5,1.7500000000000002,1,2.0,0.9659675765241517,0.1397104508542757
2,5,10.0,-1,0.0,0.988999392077274,0.011000607922725836
2,5,10.0,-1,0.0,0.988999392077274,0.011000607922725836
2,5,10.0,-1,0.5,0.9917553522653008,0.008059226060593172
2,5,10.0,-1,0.5,0.9917553522653008,0.008059226060593172
2,5,10.0,-1,2.0,0.9985608793167154,0.005755825463311659
2,5,10.0,-1,2.0,0.9985608793167154,0.005755825463311659
2,5,10.0,1,0.0,3.4893381805876416e-33,1.000017702920297
2,5,10.0,1,0.0,3.4893381805876416e-33,1.000017702920297
2,5,10.0,1,0.5,4.347585797143096e-19,1.2647411045683148
2,5,10.0,1,0.5,4.347585797143096e-19,1.2647411045683148
2,5,10.0,1,2.0,0.9989296379654873,0.0038837890818879117
2,5,10.0,1,2.0,0.9989296379654873,0.0038837890818879117
2,5,2.1625,-1,0.0,0.7487300487700891,0.2512699512299108
2,5,2.1625,-1,0.5,0.9627022010222792,0.06532434617761274
2,5,2.1625,-1,2.0,0.9565949596042109,0.19968275332137964
2,5,2.1625,1,0.0,3.7709986809678876e-35,1.0000584721641568
2,5,2.1625,1,0.5,3.1919155471085626e-19,1.466128521953695
2,5,2.1625,1,2.0,0.9683328767076995,0.1012694930423157
2,5,2.575,-1,0.0,0.784464722940954,0.21553527705904574
2,5,2.575,-1,0.5,0.9662529949666372,0.06304231857589881
2,5,2.575,-1,2.0,0.9764351246128077,0.09403623830069563
2,5,2.575,1,0.0,1.1596959754714542e-33,1.0000485871357137
2,5,2.575,1,0.5,1.4400070305995444e-19,1.475323910738217
2,5,2.575,1,2.0,0.9745545816526684,0.09026673171296018
2,5,2.9875000000000003,-1,0.0,0.8126561094331419,0.18734389056685796
2,5,2.9875000000000003,-1,0.5,0.965287108165839,0.06200839133155922
2,5,2.9875000000000003,-1,2.0,0.9819519659968543,0.07314593169765882
2,5,2.9875000000000003,1,0.0,4.890056795374955e-34,1.0000161733273771
2,5,2.9875000000000003,1,0.5,2.720836349571374e-21,1.4217542096676885
2,5,2.9875000000000003,1,2.0,0.9796654296695472,0.07762364651298892
2,5,3.4000000000000004,-1,0.0,0.8354374483222162,0.164562551677784
2,5,3.4000000000000004,-1,0.5,0.9696370865937269,0.04471737964913425
2,5,3.4000000000000004,-1,2.0,0.9860826428169985,0.05334564779483664
2,5,3.4000000000000004,1,0.0,-2.0600344205721102e-21,1.0000424758901694
2,5,3.4000000000000004,1,0.5,2.2922910091584672e-20,1.4997764247751506
2,5,3.4000000000000004,1,2.0,0.9831427134091958,0.06456156752865194
2,5,3.8125000000000004,-1,0.0,0.8572521137013083,0.1427478862986915
2,5,3.8125000000000004,-1,0.5,0.9708405647588316,0.036427641439417346
2,5,3.8125000000000004,-1,2.0,0.9882879088669276,0.04322275821093946
2,5,3.8125000000000004,1,0.0,1.8326146654450826e-34,1.0000374890872763
2,5,3.8125000000000004,1,0.5,2.240911836078771e-19,1.3881638294131404
2,5,3.8125000000000004,1,2.0,0.9846280467795469,0.05452592914577803
2,5,4.225,-1,0.0,0.8819378310550692,0.11806216894493071
2,5,4.225,-1,0.5,0.9709244492656003,0.03285155820950347
2,5,4.225,-1,2.0,0.9918508189380251,0.03179593938396952
2,5,4.225,1,0.0,3.825529034511474e-33,1.0000450442908306
2,5,4.225,1,0.5,2.314628312148393e-19,1.3225170335786702
2,5,4.225,1,2.0,0.9884692078399053,0.03868197930206563
2,5,4.6375,-1,0.0,0.9041767811796462,0.09582321882035372
2,5,4.6375,-1,0.5,0.9721173266593776,0.029270635482719687
2,5,4.6375,-1,2.0,0.9861079721961616,0.052303862761510445
2,5,4.6375,-1,2.0,0.9861079721961616,0.052303862761510445
2,5,4.6375,1,0.0,1.8262566073670498e-34,1.0000313925567186
2,5,4.6375,1,0.5,9.01886023427542e-19,1.361856790492098
2,5,4.6375,1,0.5,9.01886023427542e-19,1.361856790492098
2,5,4.6375,1,2.0,0.9934186997416414,0.021972511028492292
2,5,4.6375,1,2.0,0.9934186997416414,0.021972511028492292
2,5,5.05,-1,0.0,0.9234458631172529,0.07655413688274693
2,5,5.05,-1,0.0,0.9234458631172529,0.07655413688274693
2,5,5.05,-1,0.5,0.9734663254050246,0.0269058372274098
2,5,5.05,-1,0.5,0.9734663254050246,0.0269058372274098
2,5,5.05,-1,2.0,0.9910478916286602,0.03498683514669043
2,5,5.05,-1,2.0,0.9910478916286602,0.03498683514669043
2,5,5.05,1,0.0,6.693753595400673e-34,1.0000322724185144
2,5,5.05,1,0.0,6.693753595400673e-34,1.0000322724185144
2,5,5.05,1,0.5,2.0097776221853233e-20,1.8867556149031852
2,5,5.05,1,0.5,2.0097776221853233e-20,1.8867556149031852
2,5,5.05,1,2.0,0.9957341288514595,0.014436788992575167
2,5,5.05,1,2.0,0.9957341288514595,0.014436788992575167
2,5,5.4625,-1,0.0,0.8866465657314021,0.11335343426859779
2,5,5.4625,-1,0.0,0.8866465657314021,0.11335343426859779
2,5,5.4625,-1,0.5,0.9712839862672747,0.030263888549958207
2,5,5.4625,-1,0.5,0.9712839862672747,0.030263888549958207
2,5,5.4625,-1,2.0,0.9938403447786013,0.02387291446344264
2,5,5.4625,-1,2.0,0.9938403447786013,0.02387291446344264
2,5,5.4625,1,0.0,2.8183661485797335e-34,1.0000118266840974
2,5,5.4625,1,0.0,2.8183661485797335e-34,1.0000118266840974
2,5,5.4625,1,0.5,6.000084828553788e-20,1.3386276901467178
2,5,5.4625,1,0.5,6.000084828553788e-20,1.3386276901467178
2,5,5.4625,1,2.0,0.9973223670023874,0.008714583739432236
2,5,5.4625,1,2.0,0.9973223670023874,0.008714583739432236
2,5,5.875,-1,0.0,0.9104657683429271,0.08953423165707264
2,5,5.875,-1,0.0,0.9104657683429271,0.08953423165707264
2,5,5.875,-1,0.5,0.9729906353652931,0.027791461894628
2,5,5.875,-1,0.5,0.9729906353652931,0.027791461894628
2,5,5.875,-1,2.0,0.9949791690438818,0.018349433722964825
2,5,5.875,-1,2.0,0.9949791690438818,0.018349433722964825
2,5,5.875,1,0.0,2.8464833489646275e-33,1.0000228827018438
2,5,5.875,1,0.0,2.8464833489646275e-33,1.0000228827018438
2,5,5.875,1,0.5,5.736460844895289e-19,0.5193876732215055
2,5,5.875,1,0.5,5.736460844895289e-19,0.5193876732215055
2,5,5.875,1,2.0,0.9981276410910241,0.006200072987459393
2,5,5.875,1,2.0,0.9981276410910241,0.006200072987459393
2,5,6.2875000000000005,-1,0.0,0.9279185864426787,0.0720814135573209
2,5,6.2875000000000005,-1,0.0,0.9279185864426787,0.0720814135573209
2,5,6.2875000000000005,-1,0.5,0.9784327180021672,0.02421961037295306
2,5,6.2875000000000005,-1,0.5,0.9784327180021672,0.02421961037295306
2,5,6.2875000000000005,-1,2.0,0.9952245445924705,0.017083001943823284
2,5,6.2875000000000005,-1,2.0,0.9952245445924705,0.017083001943823284
2,5,6.2875000000000005,1,0.0,4.898532672973611e-34,1.00003045916517
2,5,6.2875000000000005,1,0.0,4.898532672973611e-34,1.00003045916517
2,5,6.2875000000000005,1,0.5,1.0819114987344758e-18,1.3187522644878573
2,5,6.2875000000000005,1,0.5,1.0819114987344758e-18,1.3187522644878573
2,5,6.2875000000000005,1,2.0,0.9962780122973891,0.015132769865370044
2,5,6.2875000000000005,1,2.0,0.9962780122973891,0.015132769865370044
2,5,6.7,-1,0.0,0.9717355057583064,0.028264494241693416
2,5,6.7,-1,0.0,0.9717355057583064,0.028264494241693416
2,5,6.7,-1,0.5,0.9799932981019837,0.021675346893468284
2,5,6.7,-1,0.5,0.9799932981019837,0.021675346893468284
2,5,6.7,-1,2.0,0.9958164249859649,0.014963079703885107
2,5,6.7,-1,2.0,0.9958164249859649,0.014963079703885107
2,5,6.7,1,0.0,6.622761308095674e-35,1.0000197079086706
2,5,6.7,1,0.0,6.622761308095674e-35,1.0000197079086706
2,5,6.7,1,0.5,-4.168421715052316e-21,1.0227315444269727
2,5,6.7,1,0.5,-4.168421715052316e-21,1.0227315444269727
2,5,6.7,1,2.0,0.9972508010976971,0.01106610087691351
2,5,6.7,1,2.0,0.9972508010976971,0.01106610087691351
2,5,7.1125,-1,0.0,0.9580532432849546,0.04194675671504522
2,5,7.1125,-1,0.0,0.9580532432849546,0.04194675671504522
2,5,7.1125,-1,0.5,0.9819702914325781,0.018913144816780303
2,5,7.1125,-1,0.5,0.9819702914325781,0.018913144816780303
2,5,7.1125,-1,2.0,0.9949584172911111,0.01837697373146252
2,5,7.1125,-1,2.0,0.9949584172911111,0.01837697373146252
2,5,7.1125,1,0.0,5.891769072002213e-35,1.000020095816431
2,5,7.1125,1,0.0,5.891769072002213e-35,1.000020095816431
2,5,7.1125,1,0.5,-9.159526560645039e-20,1.3004217595526435
2,5,7.1125,1,0.5,-9.159526560645039e-20,1.3004217595526435
2,5,7.1125,1,2.0,0.9990728723753125,0.003948716451565026
2,5,7.1125,1,2.0,0.9990728723753125,0.003948716451565026
2,5,7.525,-1,0.0,0.9633784715712501,0.03662152842874966
2,5,7.525,-1,0.0,0.9633784715712501,0.03662152842874966
2,5,7.525,-1,0.5,0.984388172485259,0.016226494729351337
2,5,7.525,-1,0.5,0.984388172485259,0.016226494729351337
2,5,7.525,-1,2.0,0.9954889740848076,0.016398366559978506
2,5,7.525,-1,2.0,0.9954889740848076,0.016398366559978506
2,5,7.525,1,0.0,2.6172403608803664e-34,1.0000260621422536
2,5,7.525,1,0.0,2.6172403608803664e-34,1.0000260621422536
2,5,7.525,1,0.5,-8.080815581309521e-20,1.477652584607808
2,5,7.525,1,0.5,-8.080815581309521e-20,1.477652584607808
2,5,7.525,1,2.0,0.9983453853983666,0.007144495552279473
2,5,7.525,1,2.0,0.9983453853983666,0.007144495552279473
2,5,7.9375,-1,0.0,0.9763565062421581,0.023643493757841694
2,5,7.9375,-1,0.0,0.9763565062421581,0.023643493757841694
2,5,7.9375,-1,0.5,0.9870474472152673,0.013551285924363832
2,5,7.9375,-1,0.5,0.9870474472152673,0.013551285924363832
2,5,7.9375,-1,2.0,0.9958121936110129,0.0169763631911648
2,5,7.9375,-1,2.0,0.9958121936110129,0.0169763631911648
2,5,7.9375,1,0.0,1.823803906013198e-33,1.000021520680546
2,5,7.9375,1,0.0,1.823803906013198e-33,1.000021520680546
2,5,7.9375,1,0.5,-4.459302141994101e-19,1.2821134440413968
2,5,7.9375,1,0.5,-4.459302141994101e-19,1.2821134440413968
2,5,7.9375,1,2.0,0.9986529435211957,0.005433478491257304
2,5,7.9375,1,2.0,0.9986529435211957,0.005433478491257304
2,5,8.35,-1,0.0,0.9780165728969058,0.02198342710309409
2,5,8.35,-1,0.0,0.9780165728969058,0.02198342710309409
2,5,8.35,-1,0.5,0.9890500250080243,0.011524786895147798
2,5,8.35,-1,0.5,0.9890500250080243,0.011524786895147798
2,5,8.35,-1,2.0,0.9963224980531787,0.014877986164791857
2,5,8.35,-1,2.0,0.9963224980531787,0.014877986164791857
2,5,8.35,1,0.0,6.035928411722204e-33,1.0000108302325668
