mu_V_ratio,J_V_ratio,energy_gap
3.030303030303030387e-01,-4.393939393939393590e+00,6.256423755402877873e-01
3.535353535353535359e-01,-4.393939393939393590e+00,6.242451068410268533e-01
4.040404040404040331e-01,-4.393939393939393590e+00,6.228238208496357231e-01
4.545454545454545303e-01,-4.393939393939393590e+00,6.213780218499920238e-01
5.050505050505050830e-01,-4.393939393939393590e+00,6.199072061720229954e-01
5.555555555555555802e-01,-4.393939393939393590e+00,6.184108624242767860e-01
6.060606060606060774e-01,-4.393939393939393590e+00,6.168884717729525846e-01
6.565656565656565746e-01,-4.393939393939393590e+00,6.153395082720294340e-01
7.070707070707070718e-01,-4.393939393939393590e+00,6.137634392495812108e-01
7.575757575757575690e-01,-4.393939393939393590e+00,6.121597257556388172e-01
8.080808080808080662e-01,-4.393939393939393590e+00,6.105278230774544568e-01
8.585858585858585634e-01,-4.393939393939393590e+00,6.088671813288364376e-01
9.090909090909090606e-01,-4.393939393939393590e+00,6.071772461202336046e-01
9.595959595959595578e-01,-4.393939393939393590e+00,6.054574593170016783e-01
1.010101010101010166e+00,-4.393939393939393590e+00,6.037072598939907664e-01
1.060606060606060552e+00,-4.393939393939393590e+00,6.019260848949343767e-01
1.111111111111111160e+00,-4.393939393939393590e+00,6.001133705059977785e-01
1.161616161616161547e+00,-4.393939393939393590e+00,5.982685532534830486e-01
1.212121212121212155e+00,-4.393939393939393590e+00,5.963910713360718319e-01
1.262626262626262541e+00,-4.393939393939393590e+00,5.944803661034363529e-01
1.313131313131313149e+00,-4.393939393939393590e+00,5.925358836931060580e-01
1.363636363636363535e+00,-4.393939393939393590e+00,5.905570768384684754e-01
1.414141414141414144e+00,-4.393939393939393590e+00,5.885434068621151482e-01
1.464646464646464530e+00,-4.393939393939393590e+00,5.864943458691520561e-01
1.515151515151515138e+00,-4.393939393939393590e+00,5.844093791556232986e-01
1.565656565656565524e+00,-4.393939393939393590e+00,5.822880078491223799e-01
1.616161616161616132e+00,-4.393939393939393590e+00,5.801297517987897834e-01
1.666666666666666741e+00,-4.393939393939393590e+00,5.779341527328476502e-01
1.717171717171717127e+00,-4.393939393939393590e+00,5.757007777031581952e-01
1.767676767676767735e+00,-4.393939393939393590e+00,5.734292228368396138e-01
1.818181818181818121e+00,-4.393939393939393590e+00,5.711191174158862793e-01
1.868686868686868729e+00,-4.393939393939393590e+00,5.687701283067241320e-01
1.919191919191919116e+00,-4.393939393939393590e+00,5.663819647619057207e-01
1.969696969696969724e+00,-4.393939393939393590e+00,5.639543836176912350e-01
2.020202020202020332e+00,-4.393939393939393590e+00,5.614871949106898796e-01
2.070707070707070496e+00,-4.393939393939393590e+00,5.589802679380611039e-01
2.121212121212121104e+00,-4.393939393939393590e+00,5.564335377856188813e-01
2.171717171717171713e+00,-4.393939393939393590e+00,5.538470123480863094e-01
2.222222222222222321e+00,-4.393939393939393590e+00,5.512207798662842606e-01
2.272727272727272485e+00,-4.393939393939393590e+00,5.485550170042543527e-01
2.323232323232323093e+00,-4.393939393939393590e+00,5.458499974903290308e-01
2.373737373737373701e+00,-4.393939393939393590e+00,5.431061013433549078e-01
2.424242424242424310e+00,-4.393939393939393590e+00,5.403238247048278708e-01
2.474747474747474918e+00,-4.393939393939393590e+00,5.375037902956094626e-01
2.525252525252525082e+00,-4.393939393939393590e+00,5.346467585126930544e-01
2.575757575757575690e+00,-4.393939393939393590e+00,5.317536391798576290e-01
2.626262626262626299e+00,-4.393939393939393590e+00,5.288255039611016173e-01
2.676767676767676907e+00,-4.393939393939393590e+00,5.258635994424061266e-01
2.727272727272727071e+00,-4.393939393939393590e+00,5.228693608825558670e-01
2.777777777777777679e+00,-4.393939393939393590e+00,5.198444266276673886e-01
2.828282828282828287e+00,-4.393939393939393590e+00,5.167906531785888546e-01
2.878787878787878896e+00,-4.393939393939393590e+00,5.137101308927967125e-01
2.929292929292929060e+00,-4.393939393939393590e+00,5.106052002956431579e-01
2.979797979797979668e+00,-4.393939393939393590e+00,5.074784689667133364e-01
3.030303030303030276e+00,-4.393939393939393590e+00,5.043328289592423630e-01
3.080808080808080884e+00,-4.393939393939393590e+00,5.011714747007864901e-01
3.131313131313131048e+00,-4.393939393939393590e+00,4.979979213136935812e-01
3.181818181818181657e+00,-4.393939393939393590e+00,4.948160232851037676e-01
3.232323232323232265e+00,-4.393939393939393590e+00,4.916299934052048570e-01
3.282828282828282873e+00,-4.393939393939393590e+00,4.884444218841714758e-01
3.333333333333333481e+00,-4.393939393939393590e+00,4.852642955488164489e-01
3.383838383838383645e+00,-4.393939393939393590e+00,4.820950170117619393e-01
3.434343434343434254e+00,-4.393939393939393590e+00,4.789424236996566719e-01
3.484848484848484862e+00,-4.393939393939393590e+00,4.758128066206559481e-01
3.535353535353535470e+00,-4.393939393939393590e+00,4.727129287487059628e-01
3.585858585858585634e+00,-4.393939393939393590e+00,4.696500429001204679e-01
3.636363636363636243e+00,-4.393939393939393590e+00,4.666319089791208796e-01
3.686868686868686851e+00,-4.393939393939393590e+00,4.636668104732173390e-01
3.737373737373737459e+00,-4.393939393939393590e+00,4.607635700844170401e-01
3.787878787878787623e+00,-4.393939393939393590e+00,4.579315643926520352e-01
3.838383838383838231e+00,-4.393939393939393590e+00,4.551807374582779175e-01
3.888888888888888840e+00,-4.393939393939393590e+00,4.525216132840697014e-01
3.939393939393939448e+00,-4.393939393939393590e+00,4.499653070710110114e-01
3.989898989898989612e+00,-4.393939393939393590e+00,4.475235352174102843e-01
4.040404040404040664e+00,-4.393939393939393590e+00,4.452086240215678004e-01
4.090909090909090828e+00,-4.393939393939393590e+00,4.430335170599839500e-01
4.141414141414140992e+00,-4.393939393939393590e+00,4.410117812136888915e-01
4.191919191919192045e+00,-4.393939393939393590e+00,4.391576113130355452e-01
4.242424242424242209e+00,-4.393939393939393590e+00,4.374858333537900990e-01
4.292929292929293261e+00,-4.393939393939393590e+00,4.360119062081686536e-01
4.343434343434343425e+00,-4.393939393939393590e+00,4.347519217074200526e-01
4.393939393939393590e+00,-4.393939393939393590e+00,4.337226029058172116e-01
4.444444444444444642e+00,-4.393939393939393590e+00,4.329413002479078898e-01
4.494949494949494806e+00,-4.393939393939393590e+00,4.324259852483400834e-01
4.545454545454544970e+00,-4.393939393939393590e+00,4.321952411598815047e-01
4.595959595959596022e+00,-4.393939393939393590e+00,4.322682499481587115e-01
4.646464646464646187e+00,-4.393939393939393590e+00,4.326647747190790483e-01
4.696969696969697239e+00,-4.393939393939393590e+00,4.334051365593367677e-01
4.747474747474747403e+00,-4.393939393939393590e+00,4.345101845679906205e-01
4.797979797979797567e+00,-4.393939393939393590e+00,4.360012576828005137e-01
4.848484848484848619e+00,-4.393939393939393590e+00,4.379001367651369492e-01
4.898989898989898784e+00,-4.393939393939393590e+00,4.402289853154961463e-01
4.949494949494949836e+00,-4.393939393939393590e+00,4.430102771736983414e-01
5.000000000000000000e+00,-4.393939393939393590e+00,4.462667096410619649e-01
0.000000000000000000e+00,-4.292929292929293261e+00,6.138528623595682632e-01
5.050505050505050414e-02,-4.292929292929293261e+00,6.125967905807048197e-01
1.010101010101010083e-01,-4.292929292929293261e+00,6.113191198963026096e-01
1.515151515151515194e-01,-4.292929292929293261e+00,6.100193864769885010e-01
2.020202020202020166e-01,-4.292929292929293261e+00,6.086971173424586823e-01
2.525252525252525415e-01,-4.292929292929293261e+00,6.073518303992582190e-01
3.030303030303030387e-01,-4.292929292929293261e+00,6.059830345072647617e-01
3.535353535353535359e-01,-4.292929292929293261e+00,6.045902295777274560e-01
4.040404040404040331e-01,-4.292929292929293261e+00,6.031729067064901528e-01
4.545454545454545303e-01,-4.292929292929293261e+00,6.017305483464792104e-01
5.050505050505050830e-01,-4.292929292929293261e+00,6.002626285232608438e-01
5.555555555555555802e-01,-4.292929292929293261e+00,5.987686130986471511e-01
6.060606060606060774e-01,-4.292929292929293261e+00,5.972479600869498029e-01
6.565656565656565746e-01,-4.292929292929293261e+00,5.957001200298019938e-01
7.070707070707070718e-01,-4.292929292929293261e+00,5.941245364346379176e-01
7.575757575757575690e-01,-4.292929292929293261e+00,5.925206462842194099e-01
8.080808080808080662e-01,-4.292929292929293261e+00,5.908878806230877245e-01
8.585858585858585634e-01,-4.292929292929293261e+00,5.892256652290122076e-01
9.090909090909090606e-01,-4.292929292929293261e+00,5.875334213776106651e-01
9.595959595959595578e-01,-4.292929292929293261e+00,5.858105667080852896e-01
1.010101010101010166e+00,-4.292929292929293261e+00,5.840565162004889288e-01
1.060606060606060552e+00,-4.292929292929293261e+00,5.822706832737303273e-01
1.111111111111111160e+00,-4.292929292929293261e+00,5.804524810158895320e-01
1.161616161616161547e+00,-4.292929292929293261e+00,5.786013235579723357e-01
1.212121212121212155e+00,-4.292929292929293261e+00,5.767166276042559048e-01
1.262626262626262541e+00,-4.292929292929293261e+00,5.747978141317400258e-01
1.313131313131313149e+00,-4.292929292929293261e+00,5.728443102742684090e-01
1.363636363636363535e+00,-4.292929292929293261e+00,5.708555514053603730e-01
1.414141414141414144e+00,-4.292929292929293261e+00,5.688309834370723905e-01
1.464646464646464530e+00,-4.292929292929293261e+00,5.667700653515339582e-01
1.515151515151515138e+00,-4.292929292929293261e+00,5.646722719838415117e-01
1.565656565656565524e+00,-4.292929292929293261e+00,5.625370970756353728e-01
1.616161616161616132e+00,-4.292929292929293261e+00,5.603640566199352691e-01
1.666666666666666741e+00,-4.292929292929293261e+00,5.581526925183322163e-01
1.717171717171717127e+00,-4.292929292929293261e+00,5.559025765738159208e-01
1.767676767676767735e+00,-4.292929292929293261e+00,5.536133148420407935e-01
1.818181818181818121e+00,-4.292929292929293261e+00,5.512845523659866132e-01
1.868686868686868729e+00,-4.292929292929293261e+00,5.489159783192150144e-01
1.919191919191919116e+00,-4.292929292929293261e+00,5.465073315837187806e-01
1.969696969696969724e+00,-4.292929292929293261e+00,5.440584067894658205e-01
2.020202020202020332e+00,-4.292929292929293261e+00,5.415690608421996899e-01
2.070707070707070496e+00,-4.292929292929293261e+00,5.390392199680231755e-01
2.121212121212121104e+00,-4.292929292929293261e+00,5.364688873012735115e-01
2.171717171717171713e+00,-4.292929292929293261e+00,5.338581510436188893e-01
2.222222222222222321e+00,-4.292929292929293261e+00,5.312071932213093817e-01
2.272727272727272485e+00,-4.292929292929293261e+00,5.285162990658669457e-01
2.323232323232323093e+00,-4.292929292929293261e+00,5.257858670433090964e-01
2.373737373737373701e+00,-4.292929292929293261e+00,5.230164195546400663e-01
2.424242424242424310e+00,-4.292929292929293261e+00,5.202086143275472807e-01
2.474747474747474918e+00,-4.292929292929293261e+00,5.173632565173793552e-01
2.525252525252525082e+00,-4.292929292929293261e+00,5.144813115308117801e-01
2.575757575757575690e+00,-4.292929292929293261e+00,5.115639185823326329e-01
2.626262626262626299e+00,-4.292929292929293261e+00,5.086124049879749975e-01
2.676767676767676907e+00,-4.292929292929293261e+00,5.056283011950277739e-01
2.727272727272727071e+00,-4.292929292929293261e+00,5.026133565406247783e-01
2.777777777777777679e+00,-4.292929292929293261e+00,4.995695557235180218e-01
2.828282828282828287e+00,-4.292929292929293261e+00,4.964991359666299786e-01
2.878787878787878896e+00,-4.292929292929293261e+00,4.934046048375577698e-01
2.929292929292929060e+00,-4.292929292929293261e+00,4.902887586858746261e-01
2.979797979797979668e+00,-4.292929292929293261e+00,4.871547016449468970e-01
3.030303030303030276e+00,-4.292929292929293261e+00,4.840058651358738473e-01
3.080808080808080884e+00,-4.292929292929293261e+00,4.808460277999380139e-01
3.131313131313131048e+00,-4.292929292929293261e+00,4.776793357745887647e-01
3.181818181818181657e+00,-4.292929292929293261e+00,4.745103232178955466e-01
3.232323232323232265e+00,-4.292929292929293261e+00,4.713439329750883644e-01
3.282828282828282873e+00,-4.292929292929293261e+00,4.681855372721983599e-01
3.333333333333333481e+00,-4.292929292929293261e+00,4.650409583126808855e-01
3.383838383838383645e+00,-4.292929292929293261e+00,4.619164886472653109e-01
3.434343434343434254e+00,-4.292929292929293261e+00,4.588189111816234345e-01
3.484848484848484862e+00,-4.292929292929293261e+00,4.557555186859616470e-01
3.535353535353535470e+00,-4.292929292929293261e+00,4.527341326695619728e-01
3.585858585858585634e+00,-4.292929292929293261e+00,4.497631214892265916e-01
3.636363636363636243e+00,-4.292929292929293261e+00,4.468514175668296673e-01
3.686868686868686851e+00,-4.292929292929293261e+00,4.440085336017496331e-01
3.737373737373737459e+00,-4.292929292929293261e+00,4.412445776783080476e-01
3.787878787878787623e+00,-4.292929292929293261e+00,4.385702671840192579e-01
3.838383838383838231e+00,-4.292929292929293261e+00,4.359969414727125070e-01
3.888888888888888840e+00,-4.292929292929293261e+00,4.335365732243090520e-01
3.939393939393939448e+00,-4.292929292929293261e+00,4.312017784709780699e-01
3.989898989898989612e+00,-4.292929292929293261e+00,4.290058252715986953e-01
4.040404040404040664e+00,-4.292929292929293261e+00,4.269626410250175752e-01
4.090909090909090828e+00,-4.292929292929293261e+00,4.250868184092517765e-01
4.141414141414140992e+00,-4.292929292929293261e+00,4.233936199205032835e-01
4.191919191919192045e+00,-4.292929292929293261e+00,4.218989809532445179e-01
4.242424242424242209e+00,-4.292929292929293261e+00,4.206195113124948648e-01
4.292929292929293261e+00,-4.292929292929293261e+00,4.195724949734014331e-01
4.343434343434343425e+00,-4.292929292929293261e+00,4.187758878024219200e-01
4.393939393939393590e+00,-4.292929292929293261e+00,4.182483128229357305e-01
4.444444444444444642e+00,-4.292929292929293261e+00,4.180090524502446669e-01
4.494949494949494806e+00,-4.292929292929293261e+00,4.180780369324921253e-01
4.545454545454544970e+00,-4.292929292929293261e+00,4.184758280250839846e-01
4.595959595959596022e+00,-4.292929292929293261e+00,4.192235967011477271e-01
4.646464646464646187e+00,-4.292929292929293261e+00,4.203430934708443090e-01
4.696969696969697239e+00,-4.292929292929293261e+00,4.218566096669889021e-01
4.747474747474747403e+00,-4.292929292929293261e+00,4.237869278715251653e-01
4.797979797979797567e+00,-4.292929292929293261e+00,4.261572595339409020e-01
4.848484848484848619e+00,-4.292929292929293261e+00,4.289911677971112169e-01
4.898989898989898784e+00,-4.292929292929293261e+00,4.323124736315619998e-01
4.949494949494949836e+00,-4.292929292929293261e+00,4.361451436141052795e-01
5.000000000000000000e+00,-4.292929292929293261e+00,4.405131581023127296e-01
0.000000000000000000e+00,-4.191919191919192045e+00,5.941793913034771890e-01
5.050505050505050414e-02,-4.191919191919192045e+00,5.929307187063432849e-01
1.010101010101010083e-01,-4.191919191919192045e+00,5.916600544797425698e-01
1.515151515151515194e-01,-4.191919191919192045e+00,5.903669150140427035e-01
2.020202020202020166e-01,-4.191919191919192045e+00,5.890508069417492720e-01
2.525252525252525415e-01,-4.191919191919192045e+00,5.877112271811242294e-01
3.030303030303030387e-01,-4.191919191919192045e+00,5.863476630116206678e-01
3.535353535353535359e-01,-4.191919191919192045e+00,5.849595921854433556e-01
4.040404040404040331e-01,-4.191919191919192045e+00,5.835464830785426216e-01
4.545454545454545303e-01,-4.191919191919192045e+00,5.821077948865234220e-01
5.050505050505050830e-01,-4.191919191919192045e+00,5.806429778692923094e-01
5.555555555555555802e-01,-4.191919191919192045e+00,5.791514736505689598e-01
6.060606060606060774e-01,-4.191919191919192045e+00,5.776327155776073141e-01
6.565656565656565746e-01,-4.191919191919192045e+00,5.760861291476402357e-01
7.070707070707070718e-01,-4.191919191919192045e+00,5.745111325078884335e-01
7.575757575757575690e-01,-4.191919191919192045e+00,5.729071370362817106e-01
8.080808080808080662e-01,-4.191919191919192045e+00,5.712735480114741193e-01
8.585858585858585634e-01,-4.191919191919192045e+00,5.696097653804503835e-01
9.090909090909090606e-01,-4.191919191919192045e+00,5.679151846335130926e-01
9.595959595959595578e-01,-4.191919191919192045e+00,5.661891977966515554e-01
1.010101010101010166e+00,-4.191919191919192045e+00,5.644311945523838858e-01
1.060606060606060552e+00,-4.191919191919192045e+00,5.626405635011337836e-01
1.111111111111111160e+00,-4.191919191919192045e+00,5.608166935759992811e-01
1.161616161616161547e+00,-4.191919191919192045e+00,5.589589756243977803e-01
1.212121212121212155e+00,-4.191919191919192045e+00,5.570668041714839092e-01
1.262626262626262541e+00,-4.191919191919192045e+00,5.551395793815636637e-01
1.313131313131313149e+00,-4.191919191919192045e+00,5.531767092340782455e-01
1.363636363636363535e+00,-4.191919191919192045e+00,5.511776119322480127e-01
1.414141414141414144e+00,-4.191919191919192045e+00,5.491417185637530451e-01
1.464646464646464530e+00,-4.191919191919192045e+00,5.470684760340080999e-01
1.515151515151515138e+00,-4.191919191919192045e+00,5.449573502934370595e-01
1.565656565656565524e+00,-4.191919191919192045e+00,5.428078298818856950e-01
1.616161616161616132e+00,-4.191919191919192045e+00,5.406194298140967192e-01
1.666666666666666741e+00,-4.191919191919192045e+00,5.383916958318089030e-01
1.717171717171717127e+00,-4.191919191919192045e+00,5.361242090486069145e-01
1.767676767676767735e+00,-4.191919191919192045e+00,5.338165910153502836e-01
1.818181818181818121e+00,-4.191919191919192045e+00,5.314685092348341300e-01
1.868686868686868729e+00,-4.191919191919192045e+00,5.290796831546504819e-01
1.919191919191919116e+00,-4.191919191919192045e+00,5.266498906691872151e-01
1.969696969696969724e+00,-4.191919191919192045e+00,5.241789751608525449e-01
2.020202020202020332e+00,-4.191919191919192045e+00,5.216668531121548824e-01
2.070707070707070496e+00,-4.191919191919192045e+00,5.191135223193370507e-01
2.121212121212121104e+00,-4.191919191919192045e+00,5.165190707389584190e-01
2.171717171717171713e+00,-4.191919191919192045e+00,5.138836859970830062e-01
2.222222222222222321e+00,-4.191919191919192045e+00,5.112076655905042344e-01
2.272727272727272485e+00,-4.191919191919192045e+00,5.084914278077459215e-01
2.323232323232323093e+00,-4.191919191919192045e+00,5.057355233944402784e-01
2.373737373737373701e+00,-4.191919191919192045e+00,5.029406479867333246e-01
2.424242424242424310e+00,-4.191919191919192045e+00,5.001076553304457661e-01
2.474747474747474918e+00,-4.191919191919192045e+00,4.972375713019108190e-01
2.525252525252525082e+00,-4.191919191919192045e+00,4.943316087392268798e-01
2.575757575757575690e+00,-4.191919191919192045e+00,4.913911830881954046e-01
2.626262626262626299e+00,-4.191919191919192045e+00,4.884179288592225276e-01
2.676767676767676907e+00,-4.191919191919192045e+00,4.854137168842367345e-01
2.727272727272727071e+00,-4.191919191919192045e+00,4.823806723539760810e-01
2.777777777777777679e+00,-4.191919191919192045e+00,4.793211936054344591e-01
2.828282828282828287e+00,-4.191919191919192045e+00,4.762379716198061885e-01
2.878787878787878896e+00,-4.191919191919192045e+00,4.731340101793612973e-01
2.929292929292929060e+00,-4.191919191919192045e+00,4.700126466191161256e-01
2.979797979797979668e+00,-4.191919191919192045e+00,4.668775730981220562e-01
3.030303030303030276e+00,-4.191919191919192045e+00,4.637328583014870276e-01
3.080808080808080884e+00,-4.191919191919192045e+00,4.605829694716643274e-01
3.131313131313131048e+00,-4.191919191919192045e+00,4.574327946562934954e-01
3.181818181818181657e+00,-4.191919191919192045e+00,4.542876650478362421e-01
3.232323232323232265e+00,-4.191919191919192045e+00,4.511533772807432285e-01
3.282828282828282873e+00,-4.191919191919192045e+00,4.480362155437251914e-01
3.333333333333333481e+00,-4.191919191919192045e+00,4.449429733589447267e-01
3.383838383838383645e+00,-4.191919191919192045e+00,4.418809748772876134e-01
3.434343434343434254e+00,-4.191919191919192045e+00,4.388580955391816474e-01
3.484848484848484862e+00,-4.191919191919192045e+00,4.358827819547776983e-01
3.535353535353535470e+00,-4.191919191919192045e+00,4.329640708658875070e-01
3.585858585858585634e+00,-4.191919191919192045e+00,4.301116070638961730e-01
3.636363636363636243e+00,-4.191919191919192045e+00,4.273356601552436018e-01
3.686868686868686851e+00,-4.191919191919192045e+00,4.246471400844953337e-01
3.737373737373737459e+00,-4.191919191919192045e+00,4.220576113487464198e-01
3.787878787878787623e+00,-4.191919191919192045e+00,4.195793058588623836e-01
3.838383838383838231e+00,-4.191919191919192045e+00,4.172251344271415974e-01
3.888888888888888840e+00,-4.191919191919192045e+00,4.150086968781891983e-01
3.939393939393939448e+00,-4.191919191919192045e+00,4.129442907936287099e-01
3.989898989898989612e+00,-4.191919191919192045e+00,4.110469189023202574e-01
4.040404040404040664e+00,-4.191919191919192045e+00,4.093322951153623990e-01
4.090909090909090828e+00,-4.191919191919192045e+00,4.078168491738569656e-01
4.141414141414140992e+00,-4.191919191919192045e+00,4.065177298209139423e-01
4.191919191919192045e+00,-4.191919191919192045e+00,4.054528063259184023e-01
4.242424242424242209e+00,-4.191919191919192045e+00,4.046406680720338045e-01
4.292929292929293261e+00,-4.191919191919192045e+00,4.041006217662541644e-01
4.343434343434343425e+00,-4.191919191919192045e+00,4.038526856423700906e-01
4.393939393939393590e+00,-4.191919191919192045e+00,4.039175798043324050e-01
4.444444444444444642e+00,-4.191919191919192045e+00,4.043167116028065777e-01
4.494949494949494806e+00,-4.191919191919192045e+00,4.050721546624735936e-01
4.545454545454544970e+00,-4.191919191919192045e+00,4.062066198935987416e-01
4.595959595959596022e+00,-4.191919191919192045e+00,4.077434165496178764e-01
4.646464646464646187e+00,-4.191919191919192045e+00,4.097064011573863240e-01
4.696969696969697239e+00,-4.191919191919192045e+00,4.121199119813923062e-01
4.747474747474747403e+00,-4.191919191919192045e+00,4.150086866217534975e-01
4.797979797979797567e+00,-4.191919191919192045e+00,4.183977604329385258e-01
4.848484848484848619e+00,-4.191919191919192045e+00,4.223123437212663589e-01
4.898989898989898784e+00,-4.191919191919192045e+00,4.267776761734118907e-01
4.949494949494949836e+00,-4.191919191919192045e+00,4.318188577123187599e-01
5.000000000000000000e+00,-4.191919191919192045e+00,4.374606559756450963e-01
0.000000000000000000e+00,-4.090909090909090828e+00,5.745294344042388701e-01
5.050505050505050414e-02,-4.090909090909090828e+00,5.732885499573345811e-01
1.010101010101010083e-01,-4.090909090909090828e+00,5.720252687346736309e-01
1.515151515151515194e-01,-4.090909090909090828e+00,5.707390860946297551e-01
2.020202020202020166e-01,-4.090909090909090828e+00,5.694294869773113277e-01
2.525252525252525415e-01,-4.090909090909090828e+00,5.680959459544219214e-01
3.030303030303030387e-01,-4.090909090909090828e+00,5.667379273155379593e-01
3.535353535353535359e-01,-4.090909090909090828e+00,5.653548851950436216e-01
4.040404040404040331e-01,-4.090909090909090828e+00,5.639462637440537662e-01
4.545454545454545303e-01,-4.090909090909090828e+00,5.625114973532774343e-01
5.050505050505050830e-01,-4.090909090909090828e+00,5.610500109318277140e-01
5.555555555555555802e-01,-4.090909090909090828e+00,5.595612202483781772e-01
6.060606060606060774e-01,-4.090909090909090828e+00,5.580445323417144721e-01
6.565656565656565746e-01,-4.090909090909090828e+00,5.564993460075449150e-01
7.070707070707070718e-01,-4.090909090909090828e+00,5.549250523701214632e-01
7.575757575757575690e-01,-4.090909090909090828e+00,5.533210355469044828e-01
8.080808080808080662e-01,-4.090909090909090828e+00,5.516866734162224617e-01
8.585858585858585634e-01,-4.090909090909090828e+00,5.500213384980057185e-01
9.090909090909090606e-01,-4.090909090909090828e+00,5.483243989585293576e-01
9.595959595959595578e-01,-4.090909090909090828e+00,5.465952197518131328e-01
1.010101010101010166e+00,-4.090909090909090828e+00,5.448331639102317325e-01
1.060606060606060552e+00,-4.090909090909090828e+00,5.430375939984433131e-01
1.111111111111111160e+00,-4.090909090909090828e+00,5.412078737464511846e-01
1.161616161616161547e+00,-4.090909090909090828e+00,5.393433698771374907e-01
1.212121212121212155e+00,-4.090909090909090828e+00,5.374434541465920034e-01
1.262626262626262541e+00,-4.090909090909090828e+00,5.355075056159055436e-01
1.313131313131313149e+00,-4.090909090909090828e+00,5.335349131740478867e-01
1.363636363636363535e+00,-4.090909090909090828e+00,5.315250783341003427e-01
1.414141414141414144e+00,-4.090909090909090828e+00,5.294774183246531152e-01
1.464646464646464530e+00,-4.090909090909090828e+00,5.273913695017657943e-01
1.515151515151515138e+00,-4.090909090909090828e+00,5.252663911061770108e-01
1.565656565656565524e+00,-4.090909090909090828e+00,5.231019693933198766e-01
1.616161616161616132e+00,-4.090909090909090828e+00,5.208976221646590687e-01
1.666666666666666741e+00,-4.090909090909090828e+00,5.186529037297873401e-01
1.717171717171717127e+00,-4.090909090909090828e+00,5.163674103310089691e-01
1.767676767676767735e+00,-4.090909090909090828e+00,5.140407860618196878e-01
1.818181818181818121e+00,-4.090909090909090828e+00,5.116727293137888211e-01
1.868686868686868729e+00,-4.090909090909090828e+00,5.092629997848536760e-01
1.919191919191919116e+00,-4.090909090909090828e+00,5.068114260845923980e-01
1.969696969696969724e+00,-4.090909090909090828e+00,5.043179139717519632e-01
2.020202020202020332e+00,-4.090909090909090828e+00,5.017824552588923126e-01
2.070707070707070496e+00,-4.090909090909090828e+00,4.992051374194232949e-01
2.121212121212121104e+00,-4.090909090909090828e+00,4.965861539310729711e-01
2.171717171717171713e+00,-4.090909090909090828e+00,4.939258153887120528e-01
2.222222222222222321e+00,-4.090909090909090828e+00,4.912245614173098573e-01
2.272727272727272485e+00,-4.090909090909090828e+00,4.884829734133298018e-01
2.323232323232323093e+00,-4.090909090909090828e+00,4.857017881394174452e-01
2.373737373737373701e+00,-4.090909090909090828e+00,4.828819121931928748e-01
2.424242424242424310e+00,-4.090909090909090828e+00,4.800244373652216012e-01
2.474747474747474918e+00,-4.090909090909090828e+00,4.771306568958255667e-01
2.525252525252525082e+00,-4.090909090909090828e+00,4.742020826328445793e-01
2.575757575757575690e+00,-4.090909090909090828e+00,4.712404630837276898e-01
2.626262626262626299e+00,-4.090909090909090828e+00,4.682478023467364636e-01
2.676767676767676907e+00,-4.090909090909090828e+00,4.652263798949931584e-01
2.727272727272727071e+00,-4.090909090909090828e+00,4.621787711755054318e-01
2.777777777777777679e+00,-4.090909090909090828e+00,4.591078689728078643e-01
2.828282828282828287e+00,-4.090909090909090828e+00,4.560169054738896222e-01
2.878787878787878896e+00,-4.090909090909090828e+00,4.529094749561455302e-01
2.929292929292929060e+00,-4.090909090909090828e+00,4.497895570064613935e-01
2.979797979797979668e+00,-4.090909090909090828e+00,4.466615401646318873e-01
3.030303030303030276e+00,-4.090909090909090828e+00,4.435302458705834283e-01
3.080808080808080884e+00,-4.090909090909090828e+00,4.404009525809531311e-01
3.131313131313131048e+00,-4.090909090909090828e+00,4.372794199093448242e-01
3.181818181818181657e+00,-4.090909090909090828e+00,4.341719126345733315e-01
3.232323232323232265e+00,-4.090909090909090828e+00,4.310852244132057365e-01
3.282828282828282873e+00,-4.090909090909090828e+00,4.280267010299123598e-01
3.333333333333333481e+00,-4.090909090909090828e+00,4.250042630182839787e-01
3.383838383838383645e+00,-4.090909090909090828e+00,4.220264274891807332e-01
3.434343434343434254e+00,-4.090909090909090828e+00,4.191023290132918078e-01
3.484848484848484862e+00,-4.090909090909090828e+00,4.162417394193269615e-01
3.535353535353535470e+00,-4.090909090909090828e+00,4.134550863874366655e-01
3.585858585858585634e+00,-4.090909090909090828e+00,4.107534707426356846e-01
3.636363636363636243e+00,-4.090909090909090828e+00,4.081486823799984620e-01
3.686868686868686851e+00,-4.090909090909090828e+00,4.056532147823599388e-01
3.737373737373737459e+00,-4.090909090909090828e+00,4.032802781211231036e-01
3.787878787878787623e+00,-4.090909090909090828e+00,4.010438109563345677e-01
3.838383838383838231e+00,-4.090909090909090828e+00,3.989584905712568741e-01
3.888888888888888840e+00,-4.090909090909090828e+00,3.970397419839599706e-01
3.939393939393939448e+00,-4.090909090909090828e+00,3.953037456702546137e-01
3.989898989898989612e+00,-4.090909090909090828e+00,3.937674439997742581e-01
4.040404040404040664e+00,-4.090909090909090828e+00,3.924485463278148956e-01
4.090909090909090828e+00,-4.090909090909090828e+00,3.913655325925446959e-01
4.141414141414140992e+00,-4.090909090909090828e+00,3.905376551319470479e-01
