mu_V_ratio,J_V_ratio,energy_gap
7.070707070707070718e-01,-2.070707070707070940e+00,3.275361398237510713e-01
7.575757575757575690e-01,-2.070707070707070940e+00,3.247026416862324183e-01
8.080808080808080662e-01,-2.070707070707070940e+00,3.217395549562640511e-01
8.585858585858585634e-01,-2.070707070707070940e+00,3.186422463501772384e-01
9.090909090909090606e-01,-2.070707070707070940e+00,3.154068374632750249e-01
9.595959595959595578e-01,-2.070707070707070940e+00,3.120305728698706815e-01
1.010101010101010166e+00,-2.070707070707070940e+00,3.085123015805049107e-01
1.060606060606060552e+00,-2.070707070707070940e+00,3.048531016590718679e-01
1.111111111111111160e+00,-2.070707070707070940e+00,3.010570838822879125e-01
1.161616161616161547e+00,-2.070707070707070940e+00,2.971324165674236184e-01
1.212121212121212155e+00,-2.070707070707070940e+00,2.930926192487959270e-01
1.262626262626262541e+00,-2.070707070707070940e+00,2.889581761989870046e-01
1.313131313131313149e+00,-2.070707070707070940e+00,2.847585192473758298e-01
1.363636363636363535e+00,-2.070707070707070940e+00,2.805344187749110318e-01
1.414141414141414144e+00,-2.070707070707070940e+00,2.763407958993475688e-01
1.464646464646464530e+00,-2.070707070707070940e+00,2.722499189754987725e-01
1.515151515151515138e+00,-2.070707070707070940e+00,2.683548626768157419e-01
1.565656565656565524e+00,-2.070707070707070940e+00,2.647729768513347182e-01
1.616161616161616132e+00,-2.070707070707070940e+00,2.616489287165553179e-01
1.666666666666666741e+00,-2.070707070707070940e+00,2.591566548269010895e-01
1.717171717171717127e+00,-2.070707070707070940e+00,2.574993295756708989e-01
1.767676767676767735e+00,-2.070707070707070940e+00,2.569063156305979589e-01
1.818181818181818121e+00,-2.070707070707070940e+00,2.576261532524917186e-01
1.868686868686868729e+00,-2.070707070707070940e+00,2.599151298174042779e-01
1.919191919191919116e+00,-2.070707070707070940e+00,2.640219189541159750e-01
1.969696969696969724e+00,-2.070707070707070940e+00,2.701700285481116737e-01
2.020202020202020332e+00,-2.070707070707070940e+00,2.785408867802594557e-01
2.070707070707070496e+00,-2.070707070707070940e+00,2.892607259576998047e-01
2.121212121212121104e+00,-2.070707070707070940e+00,3.023936471835124706e-01
2.171717171717171713e+00,-2.070707070707070940e+00,3.179415999104193702e-01
2.222222222222222321e+00,-2.070707070707070940e+00,3.358502284662581161e-01
2.272727272727272485e+00,-2.070707070707070940e+00,3.560183833114951568e-01
2.323232323232323093e+00,-2.070707070707070940e+00,3.783088851988356538e-01
2.373737373737373701e+00,-2.070707070707070940e+00,4.025586675135812698e-01
2.424242424242424310e+00,-2.070707070707070940e+00,4.285872659413065833e-01
2.474747474747474918e+00,-2.070707070707070940e+00,4.562034001595840493e-01
2.525252525252525082e+00,-2.070707070707070940e+00,4.852099205548263683e-01
2.575757575757575690e+00,-2.070707070707070940e+00,5.154076580196562674e-01
2.626262626262626299e+00,-2.070707070707070940e+00,5.465987737311603922e-01
2.676767676767676907e+00,-2.070707070707070940e+00,5.785901206950114783e-01
2.727272727272727071e+00,-2.070707070707070940e+00,6.111969426466785649e-01
2.777777777777777679e+00,-2.070707070707070940e+00,6.442469799782006845e-01
2.828282828282828287e+00,-2.070707070707070940e+00,6.775847675172546047e-01
2.878787878787878896e+00,-2.070707070707070940e+00,7.110756600445693465e-01
2.929292929292929060e+00,-2.070707070707070940e+00,7.446089891754379408e-01
2.979797979797979668e+00,-2.070707070707070940e+00,7.780998021867322478e-01
3.030303030303030276e+00,-2.070707070707070940e+00,8.114888618918687513e-01
3.080808080808080884e+00,-2.070707070707070940e+00,8.447409226499882351e-01
3.131313131313131048e+00,-2.070707070707070940e+00,8.778416205438546172e-01
3.181818181818181657e+00,-2.070707070707070940e+00,9.107935192385365752e-01
3.232323232323232265e+00,-2.070707070707070940e+00,9.436118935643662553e-01
3.282828282828282873e+00,-2.070707070707070940e+00,9.763207367427622074e-01
3.333333333333333481e+00,-2.070707070707070940e+00,1.008949310074664041e+00
3.383838383838383645e+00,-2.070707070707070940e+00,1.041529381680886601e+00
3.434343434343434254e+00,-2.070707070707070940e+00,1.074093165348454448e+00
3.484848484848484862e+00,-2.070707070707070940e+00,1.106671885725788229e+00
3.535353535353535470e+00,-2.070707070707070940e+00,1.139294856852357540e+00
3.585858585858585634e+00,-2.070707070707070940e+00,1.171988953931695221e+00
3.636363636363636243e+00,-2.070707070707070940e+00,1.204778369607044652e+00
3.686868686868686851e+00,-2.070707070707070940e+00,1.237684565265277925e+00
3.737373737373737459e+00,-2.070707070707070940e+00,1.270726348478907752e+00
3.787878787878787623e+00,-2.070707070707070940e+00,1.303920026183877923e+00
3.838383838383838231e+00,-2.070707070707070940e+00,1.337279598272219872e+00
3.888888888888888840e+00,-2.070707070707070940e+00,1.370816967832672262e+00
3.939393939393939448e+00,-2.070707070707070940e+00,1.404542152727287885e+00
3.989898989898989612e+00,-2.070707070707070940e+00,1.438463489160051623e+00
4.040404040404040664e+00,-2.070707070707070940e+00,1.472587821974498112e+00
4.090909090909090828e+00,-2.070707070707070940e+00,1.506920679124023721e+00
4.141414141414140992e+00,-2.070707070707070940e+00,1.541466429495509161e+00
4.191919191919192045e+00,-2.070707070707070940e+00,1.576228424334374267e+00
4.242424242424242209e+00,-2.070707070707070940e+00,1.611209123138175769e+00
4.292929292929293261e+00,-2.070707070707070940e+00,1.646410205208935551e+00
4.343434343434343425e+00,-2.070707070707070940e+00,1.681832668188540936e+00
4.393939393939393590e+00,-2.070707070707070940e+00,1.717476914918824704e+00
4.444444444444444642e+00,-2.070707070707070940e+00,1.753342829916533674e+00
4.494949494949494806e+00,-2.070707070707070940e+00,1.789429846663505685e+00
4.545454545454544970e+00,-2.070707070707070940e+00,1.825737006806615881e+00
4.595959595959596022e+00,-2.070707070707070940e+00,1.862263012249051997e+00
4.646464646464646187e+00,-2.070707070707070940e+00,1.899006271006184576e+00
4.696969696969697239e+00,-2.070707070707070940e+00,1.935964937595782587e+00
4.747474747474747403e+00,-2.070707070707070940e+00,1.973136948638559929e+00
4.797979797979797567e+00,-2.070707070707070940e+00,2.010520054260069855e+00
4.848484848484848619e+00,-2.070707070707070940e+00,2.048111845810151266e+00
4.898989898989898784e+00,-2.070707070707070940e+00,2.085909780349551212e+00
4.949494949494949836e+00,-2.070707070707070940e+00,2.123911202295142076e+00
5.000000000000000000e+00,-2.070707070707070940e+00,2.162113362565413865e+00
0.000000000000000000e+00,-1.969696969696969724e+00,3.368665139603157499e-01
5.050505050505050414e-02,-1.969696969696969724e+00,3.353144273035768563e-01
1.010101010101010083e-01,-1.969696969696969724e+00,3.336955530168914663e-01
1.515151515151515194e-01,-1.969696969696969724e+00,3.320059427281449871e-01
2.020202020202020166e-01,-1.969696969696969724e+00,3.302413922712732486e-01
2.525252525252525415e-01,-1.969696969696969724e+00,3.283974320998384044e-01
3.030303030303030387e-01,-1.969696969696969724e+00,3.264693204407480565e-01
3.535353535353535359e-01,-1.969696969696969724e+00,3.244520405304420763e-01
4.040404040404040331e-01,-1.969696969696969724e+00,3.223403037327354781e-01
4.545454545454545303e-01,-1.969696969696969724e+00,3.201285609368014207e-01
5.050505050505050830e-01,-1.969696969696969724e+00,3.178110254201174101e-01
5.555555555555555802e-01,-1.969696969696969724e+00,3.153817113874177736e-01
6.060606060606060774e-01,-1.969696969696969724e+00,3.128344937345941545e-01
6.565656565656565746e-01,-1.969696969696969724e+00,3.101631963208948406e-01
7.070707070707070718e-01,-1.969696969696969724e+00,3.073617182714967200e-01
7.575757575757575690e-01,-1.969696969696969724e+00,3.044242107025958433e-01
8.080808080808080662e-01,-1.969696969696969724e+00,3.013453199080817768e-01
8.585858585858585634e-01,-1.969696969696969724e+00,2.981205176289769554e-01
9.090909090909090606e-01,-1.969696969696969724e+00,2.947465446929191657e-01
9.595959595959595578e-01,-1.969696969696969724e+00,2.912220011667097097e-01
1.010101010101010166e+00,-1.969696969696969724e+00,2.875481242024227058e-01
1.060606060606060552e+00,-1.969696969696969724e+00,2.837298037335340695e-01
1.111111111111111160e+00,-1.969696969696969724e+00,2.797768954169530531e-01
1.161616161616161547e+00,-1.969696969696969724e+00,2.757058982865752128e-01
1.212121212121212155e+00,-1.969696969696969724e+00,2.715420688079817069e-01
1.262626262626262541e+00,-1.969696969696969724e+00,2.673220387763990402e-01
1.313131313131313149e+00,-1.969696969696969724e+00,2.630969842981221163e-01
1.363636363636363535e+00,-1.969696969696969724e+00,2.589363456339954794e-01
1.414141414141414144e+00,-1.969696969696969724e+00,2.549320073391578845e-01
1.464646464646464530e+00,-1.969696969696969724e+00,2.512026961915747592e-01
1.515151515151515138e+00,-1.969696969696969724e+00,2.478981244794349337e-01
1.565656565656565524e+00,-1.969696969696969724e+00,2.452020976392477181e-01
1.616161616161616132e+00,-1.969696969696969724e+00,2.433334578127688275e-01
1.666666666666666741e+00,-1.969696969696969724e+00,2.425434622621631675e-01
1.717171717171717127e+00,-1.969696969696969724e+00,2.431082064876202153e-01
1.767676767676767735e+00,-1.969696969696969724e+00,2.453152612654623255e-01
1.818181818181818121e+00,-1.969696969696969724e+00,2.494449668653624386e-01
1.868686868686868729e+00,-1.969696969696969724e+00,2.557486306155203337e-01
1.919191919191919116e+00,-1.969696969696969724e+00,2.644275093287280498e-01
1.969696969696969724e+00,-1.969696969696969724e+00,2.756169567923478780e-01
2.020202020202020332e+00,-1.969696969696969724e+00,2.893789124724630568e-01
2.070707070707070496e+00,-1.969696969696969724e+00,3.057034239546316812e-01
2.121212121212121104e+00,-1.969696969696969724e+00,3.245173654310571365e-01
2.171717171717171713e+00,-1.969696969696969724e+00,3.456970933606822172e-01
2.222222222222222321e+00,-1.969696969696969724e+00,3.690818005711182792e-01
2.272727272727272485e+00,-1.969696969696969724e+00,3.944853220694568563e-01
2.323232323232323093e+00,-1.969696969696969724e+00,4.217053894010014403e-01
2.373737373737373701e+00,-1.969696969696969724e+00,4.505303272077254562e-01
2.424242424242424310e+00,-1.969696969696969724e+00,4.807437751571006501e-01
2.474747474747474918e+00,-1.969696969696969724e+00,5.121282549167105458e-01
2.525252525252525082e+00,-1.969696969696969724e+00,5.444683984539349098e-01
2.575757575757575690e+00,-1.969696969696969724e+00,5.775544949899291680e-01
2.626262626262626299e+00,-1.969696969696969724e+00,6.111867399186250438e-01
2.676767676767676907e+00,-1.969696969696969724e+00,6.451802048452819349e-01
2.727272727272727071e+00,-1.969696969696969724e+00,6.793701443096971104e-01
2.777777777777777679e+00,-1.969696969696969724e+00,7.136169125117568512e-01
2.828282828282828287e+00,-1.969696969696969724e+00,7.478096132111229366e-01
2.878787878787878896e+00,-1.969696969696969724e+00,7.818677406945155894e-01
2.929292929292929060e+00,-1.969696969696969724e+00,8.157404694082170948e-01
2.979797979797979668e+00,-1.969696969696969724e+00,8.494037671866756511e-01
3.030303030303030276e+00,-1.969696969696969724e+00,8.828559404642586372e-01
3.080808080808080884e+00,-1.969696969696969724e+00,9.161124254438686165e-01
3.131313131313131048e+00,-1.969696969696969724e+00,9.492005955321030086e-01
3.181818181818181657e+00,-1.969696969696969724e+00,9.821551443081553145e-01
3.232323232323232265e+00,-1.969696969696969724e+00,1.015014340557335970e+00
3.282828282828282873e+00,-1.969696969696969724e+00,1.047817226152334413e+00
3.333333333333333481e+00,-1.969696969696969724e+00,1.080601678177004032e+00
3.383838383838383645e+00,-1.969696969696969724e+00,1.113403183119171302e+00
3.434343434343434254e+00,-1.969696969696969724e+00,1.146254153057908454e+00
3.484848484848484862e+00,-1.969696969696969724e+00,1.179183628168752662e+00
3.535353535353535470e+00,-1.969696969696969724e+00,1.212217238196480196e+00
3.585858585858585634e+00,-1.969696969696969724e+00,1.245377326311173150e+00
3.636363636363636243e+00,-1.969696969696969724e+00,1.278683166177470909e+00
3.686868686868686851e+00,-1.969696969696969724e+00,1.312151225036984670e+00
3.737373737373737459e+00,-1.969696969696969724e+00,1.345795442053363544e+00
3.787878787878787623e+00,-1.969696969696969724e+00,1.379627502889576363e+00
3.838383838383838231e+00,-1.969696969696969724e+00,1.413657099519035398e+00
3.888888888888888840e+00,-1.969696969696969724e+00,1.447892169584200417e+00
3.939393939393939448e+00,-1.969696969696969724e+00,1.482339113008926290e+00
3.989898989898989612e+00,-1.969696969696969724e+00,1.517002985649630986e+00
4.040404040404040664e+00,-1.969696969696969724e+00,1.551887670974204880e+00
4.090909090909090828e+00,-1.969696969696969724e+00,1.586996031394409812e+00
4.141414141414140992e+00,-1.969696969696969724e+00,1.622330041156544667e+00
4.191919191919192045e+00,-1.969696969696969724e+00,1.657890902756593121e+00
4.242424242424242209e+00,-1.969696969696969724e+00,1.693679148780965704e+00
4.292929292929293261e+00,-1.969696969696969724e+00,1.729694730941091052e+00
4.343434343434343425e+00,-1.969696969696969724e+00,1.765937097906205011e+00
4.393939393939393590e+00,-1.969696969696969724e+00,1.802405263365898236e+00
4.444444444444444642e+00,-1.969696969696969724e+00,1.839097865585536340e+00
4.494949494949494806e+00,-1.969696969696969724e+00,1.876013219559872880e+00
4.545454545454544970e+00,-1.969696969696969724e+00,1.913149362727279978e+00
4.595959595959596022e+00,-1.969696969696969724e+00,1.950504095079571343e+00
4.646464646464646187e+00,-1.969696969696969724e+00,1.988075014389828254e+00
4.696969696969697239e+00,-1.969696969696969724e+00,2.025859547183014087e+00
4.747474747474747403e+00,-1.969696969696969724e+00,2.063854975988943963e+00
4.797979797979797567e+00,-1.969696969696969724e+00,2.102058463344262051e+00
4.848484848484848619e+00,-1.969696969696969724e+00,2.140467072946252713e+00
4.898989898989898784e+00,-1.969696969696969724e+00,2.179077788308168451e+00
4.949494949494949836e+00,-1.969696969696969724e+00,2.217887529217920317e+00
5.000000000000000000e+00,-1.969696969696969724e+00,2.256893166263431283e+00
0.000000000000000000e+00,-1.868686868686868952e+00,3.172791544011213105e-01
5.050505050505050414e-02,-1.868686868686868952e+00,3.157272052883870472e-01
1.010101010101010083e-01,-1.868686868686868952e+00,3.141043516288828386e-01
1.515151515151515194e-01,-1.868686868686868952e+00,3.124061304380365556e-01
2.020202020202020166e-01,-1.868686868686868952e+00,3.106277707632676410e-01
2.525252525252525415e-01,-1.868686868686868952e+00,3.087641816074162548e-01
3.030303030303030387e-01,-1.868686868686868952e+00,3.068099437387976636e-01
3.535353535353535359e-01,-1.868686868686868952e+00,3.047593074075285458e-01
4.040404040404040331e-01,-1.868686868686868952e+00,3.026061987223105376e-01
4.545454545454545303e-01,-1.868686868686868952e+00,3.003442384224452866e-01
5.050505050505050830e-01,-1.868686868686868952e+00,2.979667780849037939e-01
5.555555555555555802e-01,-1.868686868686868952e+00,2.954669605383823949e-01
6.060606060606060774e-01,-1.868686868686868952e+00,2.928378135443363561e-01
6.565656565656565746e-01,-1.868686868686868952e+00,2.900723888132592521e-01
7.070707070707070718e-01,-1.868686868686868952e+00,2.871639623519541829e-01
7.575757575757575690e-01,-1.868686868686868952e+00,2.841063172215214649e-01
8.080808080808080662e-01,-1.868686868686868952e+00,2.808941362871406611e-01
8.585858585858585634e-01,-1.868686868686868952e+00,2.775235407232745644e-01
9.090909090909090606e-01,-1.868686868686868952e+00,2.739928201006902597e-01
9.595959595959595578e-01,-1.868686868686868952e+00,2.703034118511240536e-01
1.010101010101010166e+00,-1.868686868686868952e+00,2.664612014166483078e-01
1.060606060606060552e+00,-1.868686868686868952e+00,2.624782283277165007e-01
1.111111111111111160e+00,-1.868686868686868952e+00,2.583748953422730921e-01
1.161616161616161547e+00,-1.868686868686868952e+00,2.541827828478888662e-01
1.212121212121212155e+00,-1.868686868686868952e+00,2.499481605391684624e-01
1.262626262626262541e+00,-1.868686868686868952e+00,2.457362490624994678e-01
1.313131313131313149e+00,-1.868686868686868952e+00,2.416361948364889045e-01
1.363636363636363535e+00,-1.868686868686868952e+00,2.377665531137793664e-01
1.414141414141414144e+00,-1.868686868686868952e+00,2.342807960472921280e-01
1.464646464646464530e+00,-1.868686868686868952e+00,2.313719550017365734e-01
1.515151515151515138e+00,-1.868686868686868952e+00,2.292749977182548804e-01
1.565656565656565524e+00,-1.868686868686868952e+00,2.282650632777833977e-01
1.616161616161616132e+00,-1.868686868686868952e+00,2.286495229490617120e-01
1.666666666666666741e+00,-1.868686868686868952e+00,2.307524324706733410e-01
1.717171717171717127e+00,-1.868686868686868952e+00,2.348916393005469061e-01
1.767676767676767735e+00,-1.868686868686868952e+00,2.413514331068675745e-01
1.818181818181818121e+00,-1.868686868686868952e+00,2.503561283365236534e-01
1.868686868686868729e+00,-1.868686868686868952e+00,2.620507481571516806e-01
1.919191919191919116e+00,-1.868686868686868952e+00,2.764930917287209411e-01
1.969696969696969724e+00,-1.868686868686868952e+00,2.936576776404073996e-01
2.020202020202020332e+00,-1.868686868686868952e+00,3.134484503991048499e-01
2.070707070707070496e+00,-1.868686868686868952e+00,3.357154664320827209e-01
2.121212121212121104e+00,-1.868686868686868952e+00,3.602712784130881474e-01
2.171717171717171713e+00,-1.868686868686868952e+00,3.869044358838049646e-01
2.222222222222222321e+00,-1.868686868686868952e+00,4.153892843380093680e-01
2.272727272727272485e+00,-1.868686868686868952e+00,4.454924650856977308e-01
2.323232323232323093e+00,-1.868686868686868952e+00,4.769771217667484464e-01
2.373737373737373701e+00,-1.868686868686868952e+00,5.096059831766952541e-01
2.424242424242424310e+00,-1.868686868686868952e+00,5.431444012199744265e-01
2.474747474747474918e+00,-1.868686868686868952e+00,5.773641746503246353e-01
2.525252525252525082e+00,-1.868686868686868952e+00,6.120486038385086758e-01
2.575757575757575690e+00,-1.868686868686868952e+00,6.469987051619217056e-01
2.626262626262626299e+00,-1.868686868686868952e+00,6.820399327193813477e-01
2.676767676767676907e+00,-1.868686868686868952e+00,7.170282771569471691e-01
2.727272727272727071e+00,-1.868686868686868952e+00,7.518544565937794744e-01
2.777777777777777679e+00,-1.868686868686868952e+00,7.864452197353335450e-01
2.828282828282828287e+00,-1.868686868686868952e+00,8.207614679416090908e-01
2.878787878787878896e+00,-1.868686868686868952e+00,8.547936837101177687e-01
2.929292929292929060e+00,-1.868686868686868952e+00,8.885557002019623951e-01
2.979797979797979668e+00,-1.868686868686868952e+00,9.220779892445811754e-01
3.030303030303030276e+00,-1.868686868686868952e+00,9.554014336578706690e-01
3.080808080808080884e+00,-1.868686868686868952e+00,9.885721658374437837e-01
3.131313131313131048e+00,-1.868686868686868952e+00,1.021637678417298467e+00
3.181818181818181657e+00,-1.868686868686868952e+00,1.054644145157009660e+00
3.232323232323232265e+00,-1.868686868686868952e+00,1.087634749568955783e+00
3.282828282828282873e+00,-1.868686868686868952e+00,1.120648777000444518e+00
3.333333333333333481e+00,-1.868686868686868952e+00,1.153721242666885693e+00
3.383838383838383645e+00,-1.868686868686868952e+00,1.186882870386698485e+00
3.434343434343434254e+00,-1.868686868686868952e+00,1.220160283774369248e+00
3.484848484848484862e+00,-1.868686868686868952e+00,1.253576313207176440e+00
3.535353535353535470e+00,-1.868686868686868952e+00,1.287150354544790432e+00
3.585858585858585634e+00,-1.868686868686868952e+00,1.320898739411036971e+00
3.636363636363636243e+00,-1.868686868686868952e+00,1.354835093326050455e+00
3.686868686868686851e+00,-1.868686868686868952e+00,1.388970668891412075e+00
3.737373737373737459e+00,-1.868686868686868952e+00,1.423314648179374586e+00
3.787878787878787623e+00,-1.868686868686868952e+00,1.457874412717913515e+00
3.838383838383838231e+00,-1.868686868686868952e+00,1.492655781917122226e+00
3.888888888888888840e+00,-1.868686868686868952e+00,1.527663222092511930e+00
3.939393939393939448e+00,-1.868686868686868952e+00,1.562900028839449007e+00
3.989898989898989612e+00,-1.868686868686868952e+00,1.598368485686540552e+00
4.040404040404040664e+00,-1.868686868686868952e+00,1.634070001885916668e+00
4.090909090909090828e+00,-1.868686868686868952e+00,1.670005232000432827e+00
4.141414141414140992e+00,-1.868686868686868952e+00,1.706174179691783976e+00
4.191919191919192045e+00,-1.868686868686868952e+00,1.742576287840769567e+00
4.242424242424242209e+00,-1.868686868686868952e+00,1.779210516864887737e+00
4.292929292929293261e+00,-1.868686868686868952e+00,1.816075412852139692e+00
4.343434343434343425e+00,-1.868686868686868952e+00,1.853169166907029819e+00
4.393939393939393590e+00,-1.868686868686868952e+00,1.890489666909269673e+00
4.444444444444444642e+00,-1.868686868686868952e+00,1.928034542713968236e+00
4.494949494949494806e+00,-1.868686868686868952e+00,1.965801205675161256e+00
4.545454545454544970e+00,-1.868686868686868952e+00,2.003786883247462569e+00
4.595959595959596022e+00,-1.868686868686868952e+00,2.041988649312770576e+00
4.646464646464646187e+00,-1.868686868686868952e+00,2.080403450786254993e+00
4.696969696969697239e+00,-1.868686868686868952e+00,2.119028130978366065e+00
4.747474747474747403e+00,-1.868686868686868952e+00,2.157859450121602407e+00
4.797979797979797567e+00,-1.868686868686868952e+00,2.196894103415520050e+00
4.848484848484848619e+00,-1.868686868686868952e+00,2.236128736893880031e+00
4.898989898989898784e+00,-1.868686868686868952e+00,2.275559961377759066e+00
4.949494949494949836e+00,-1.868686868686868952e+00,2.315184364742963297e+00
5.000000000000000000e+00,-1.868686868686868952e+00,2.354998522700110897e+00
0.000000000000000000e+00,-1.767676767676767735e+00,2.977558487220308692e-01
5.050505050505050414e-02,-1.767676767676767735e+00,2.962041349045279048e-01
1.010101010101010083e-01,-1.767676767676767735e+00,2.945768714522420950e-01
1.515151515151515194e-01,-1.767676767676767735e+00,2.928689758507978524e-01
2.020202020202020166e-01,-1.767676767676767735e+00,2.910749907569405437e-01
2.525252525252525415e-01,-1.767676767676767735e+00,2.891890686718818770e-01
3.030303030303030387e-01,-1.767676767676767735e+00,2.872049622786034817e-01
3.535353535353535359e-01,-1.767676767676767735e+00,2.851160235708443125e-01
4.040404040404040331e-01,-1.767676767676767735e+00,2.829152161219825601e-01
4.545454545454545303e-01,-1.767676767676767735e+00,2.805951465009117740e-01
5.050505050505050830e-01,-1.767676767676767735e+00,2.781481230897382417e-01
5.555555555555555802e-01,-1.767676767676767735e+00,2.755662535896767906e-01
6.060606060606060774e-01,-1.767676767676767735e+00,2.728415965709753976e-01
6.565656565656565746e-01,-1.767676767676767735e+00,2.699663878460167865e-01
7.070707070707070718e-01,-1.767676767676767735e+00,2.669333696102960118e-01
7.575757575757575690e-01,-1.767676767676767735e+00,2.637362596474943643e-01
8.080808080808080662e-01,-1.767676767676767735e+00,2.603704098956205470e-01
8.585858585858585634e-01,-1.767676767676767735e+00,2.568337187083580275e-01
9.090909090909090606e-01,-1.767676767676767735e+00,2.531278793260032245e-01
9.595959595959595578e-01,-1.767676767676767735e+00,2.492600678441982964e-01
1.010101010101010166e+00,-1.767676767676767735e+00,2.452451954389553990e-01
1.060606060606060552e+00,-1.767676767676767735e+00,2.411088673607366673e-01
1.111111111111111160e+00,-1.767676767676767735e+00,2.368911964410944648e-01
1.161616161616161547e+00,-1.767676767676767735e+00,2.326515955903154520e-01
1.212121212121212155e+00,-1.767676767676767735e+00,2.284745953507743010e-01
1.262626262626262541e+00,-1.767676767676767735e+00,2.244765586645005584e-01
1.313131313131313149e+00,-1.767676767676767735e+00,2.208128430085762872e-01
1.363636363636363535e+00,-1.767676767676767735e+00,2.176844401207533863e-01
1.414141414141414144e+00,-1.767676767676767735e+00,2.153424031781838721e-01
1.464646464646464530e+00,-1.767676767676767735e+00,2.140875848540080284e-01
1.515151515151515138e+00,-1.767676767676767735e+00,2.142627462812960459e-01
1.565656565656565524e+00,-1.767676767676767735e+00,2.162346351056543270e-01
1.616161616161616132e+00,-1.767676767676767735e+00,2.203658552414706762e-01
1.666666666666666741e+00,-1.767676767676767735e+00,2.269802003166763171e-01
1.717171717171717127e+00,-1.767676767676767735e+00,2.363290214853286386e-01
1.767676767676767735e+00,-1.767676767676767735e+00,2.485674711998537845e-01
1.818181818181818121e+00,-1.767676767676767735e+00,2.637464702796723515e-01
1.868686868686868729e+00,-1.767676767676767735e+00,2.818203836529749040e-01
1.919191919191919116e+00,-1.767676767676767735e+00,3.026652393559521315e-01
1.969696969696969724e+00,-1.767676767676767735e+00,3.261005262711282882e-01
2.020202020202020332e+00,-1.767676767676767735e+00,3.519090297225426767e-01
2.070707070707070496e+00,-1.767676767676767735e+00,3.798519248926339742e-01
2.121212121212121104e+00,-1.767676767676767735e+00,4.096787487933521987e-01
2.171717171717171713e+00,-1.767676767676767735e+00,4.411332691587741550e-01
2.222222222222222321e+00,-1.767676767676767735e+00,4.739568021075433180e-01
2.272727272727272485e+00,-1.767676767676767735e+00,5.078905662322252823e-01
2.323232323232323093e+00,-1.767676767676767735e+00,5.426784634229218085e-01
2.373737373737373701e+00,-1.767676767676767735e+00,5.780713321633230706e-01
2.424242424242424310e+00,-1.767676767676767735e+00,6.138331937939263128e-01
2.474747474747474918e+00,-1.767676767676767735e+00,6.497492721657174286e-01
2.525252525252525082e+00,-1.767676767676767735e+00,6.856347095959423044e-01
2.575757575757575690e+00,-1.767676767676767735e+00,7.213422209385287331e-01
2.626262626262626299e+00,-1.767676767676767735e+00,7.567668055488292467e-01
2.676767676767676907e+00,-1.767676767676767735e+00,7.918462686275642426e-01
2.727272727272727071e+00,-1.767676767676767735e+00,8.265574673735418543e-01
2.777777777777777679e+00,-1.767676767676767735e+00,8.609093416911690611e-01
2.828282828282828287e+00,-1.767676767676767735e+00,8.949344062630562036e-01
2.878787878787878896e+00,-1.767676767676767735e+00,9.286803272082684302e-01
2.929292929292929060e+00,-1.767676767676767735e+00,9.622027009534450670e-01
2.979797979797979668e+00,-1.767676767676767735e+00,9.955595358883781998e-01
3.030303030303030276e+00,-1.767676767676767735e+00,1.028807451382798277e+00
3.080808080808080884e+00,-1.767676767676767735e+00,1.061999333987851735e+00
3.131313131313131048e+00,-1.767676767676767735e+00,1.095183095647717764e+00
3.181818181818181657e+00,-1.767676767676767735e+00,1.128401193949664538e+00
3.232323232323232265e+00,-1.767676767676767735e+00,1.161690638268998654e+00
3.282828282828282873e+00,-1.767676767676767735e+00,1.195083279227076467e+00
3.333333333333333481e+00,-1.767676767676767735e+00,1.228606243468335357e+00
3.383838383838383645e+00,-1.767676767676767735e+00,1.262282425441741296e+00
3.434343434343434254e+00,-1.767676767676767735e+00,1.296130983077738108e+00
3.484848484848484862e+00,-1.767676767676767735e+00,1.330167807780092026e+00
3.535353535353535470e+00,-1.767676767676767735e+00,1.364405954140602617e+00
3.585858585858585634e+00,-1.767676767676767735e+00,1.398856023906206225e+00
3.636363636363636243e+00,-1.767676767676767735e+00,1.433526503997205381e+00
3.686868686868686851e+00,-1.767676767676767735e+00,1.468424061204676612e+00
3.737373737373737459e+00,-1.767676767676767735e+00,1.503553797533080605e+00
3.787878787878787623e+00,-1.767676767676767735e+00,1.538919470611335605e+00
3.838383838383838231e+00,-1.767676767676767735e+00,1.574523683560951071e+00
3.888888888888888840e+00,-1.767676767676767735e+00,1.610368048417550213e+00
3.939393939393939448e+00,-1.767676767676767735e+00,1.646453326795407790e+00
3.989898989898989612e+00,-1.767676767676767735e+00,1.682779551044141897e+00
4.040404040404040664e+00,-1.767676767676767735e+00,1.719346128716976452e+00
4.090909090909090828e+00,-1.767676767676767735e+00,1.756151932773050817e+00
4.141414141414140992e+00,-1.767676767676767735e+00,1.793195379583380600e+00
4.191919191919192045e+00,-1.767676767676767735e+00,1.830474496499912007e+00
4.242424242424242209e+00,-1.767676767676767735e+00,1.867986980482074344e+00
4.292929292929293261e+00,-1.767676767676767735e+00,1.905730249046888147e+00
4.343434343434343425e+00,-1.767676767676767735e+00,1.943701484616997988e+00
4.393939393939393590e+00,-1.767676767676767735e+00,1.981897673177325458e+00
4.444444444444444642e+00,-1.767676767676767735e+00,2.020315638015134141e+00
4.494949494949494806e+00,-1.767676767676767735e+00,2.058952069201263058e+00
4.545454545454544970e+00,-1.767676767676767735e+00,2.097803549374908982e+00
